,spend,Impressions,leads,link_clicks,reach,Agency Tiers
14205,24.53,1136,1,11,1082,4
14206,24.35,1122,1,27,1080,4
14207,30.85,1790,1,85,1700,4
14208,20.54,1096,1,11,1050,4
14209,41.71,1587,1,7,1549,4
14210,17.49,856,1,11,825,4
14211,52.02,2196,1,35,2076,4
14212,25.93,1016,1,18,968,4
14213,65.04,2794,1,33,2632,4
14214,50.19,1970,1,12,1813,4
14215,8.24,303,1,1,291,4
14216,26.49,1420,1,27,1245,4
14217,50.38,1641,1,11,1522,4
14218,32.32,1404,1,29,1269,4
14219,24.64,1127,1,10,1075,4
14220,24.67,929,0,2,876,4
14221,28.71,1751,1,15,1641,4
14222,28.65,1790,0,13,1667,4
14223,25.98,1033,1,13,980,4
14224,63.44,2656,1,24,2511,4
14225,24.27,1309,1,12,1279,4
14226,24.49,1105,1,15,1078,4
14227,17.28,838,1,10,802,4
14228,32.13,1603,1,41,1453,4
14229,52.63,2476,1,29,2362,4
14230,57.63,3427,1,51,3191,4
14231,24.35,819,1,10,781,4
14232,24.91,1206,1,7,1155,4
14233,25.92,1611,1,17,1487,4
14234,7.95,308,0,1,297,4
14235,28.91,1827,1,72,1763,4
14236,40.19,1668,1,16,1637,4
14237,20.11,1081,1,8,1048,4
14238,14.95,699,0,2,676,4
14239,32.16,1395,0,9,1358,4
14240,31.89,1039,1,10,988,4
14241,16.11,482,0,2,468,4
14242,23.75,1456,1,6,1401,4
14243,23.54,1072,1,17,1042,4
14244,32.0,1491,0,25,1367,4
14245,39.77,1383,1,7,1325,4
14246,19.83,897,1,12,859,4
14247,29.12,1879,1,78,1811,4
14248,54.39,3240,1,53,2929,4
14249,26.24,926,1,14,877,4
14250,63.59,2236,1,21,2112,4
14251,50.81,1904,1,27,1808,4
14252,47.38,1595,0,15,1502,4
14253,17.53,696,0,5,677,4
14254,26.26,1517,1,10,1393,4
14255,6.94,276,1,3,261,4
14256,24.61,771,1,5,728,4
14257,23.64,1031,0,8,962,4
14258,50.17,2305,0,8,2169,4
14259,31.56,1339,1,28,1242,4
14260,47.35,2032,1,20,1914,4
14261,23.98,807,1,11,757,4
14262,24.02,949,0,11,890,4
14263,25.77,943,0,8,904,4
14264,61.78,2141,1,18,2030,4
14265,49.73,1970,1,20,1862,4
14266,17.35,696,1,12,674,4
14267,45.66,1630,1,13,1504,4
14268,26.64,1358,1,28,1228,4
14269,8.31,261,0,2,254,4
14270,29.72,1770,1,85,1694,4
14271,56.04,2912,1,40,2657,4
14272,22.73,1370,1,8,1314,4
14273,22.4,1037,1,17,994,4
14274,37.76,1176,1,5,1133,4
14275,19.1,828,0,2,793,4
14276,17.37,682,1,16,652,4
14277,49.31,2136,1,19,2019,4
14278,56.38,3210,1,52,2821,4
14279,17.99,819,1,4,784,4
14280,32.74,1575,1,21,1514,4
14281,49.76,2023,1,20,1884,4
14282,25.79,1119,1,23,1068,4
14283,62.88,2919,1,20,2717,4
14284,38.29,1616,0,16,1515,4
14285,11.26,413,1,4,400,4
14286,29.62,1850,1,93,1733,4
14287,4.56,163,0,5,163,4
14288,37.93,1081,0,8,1014,4
14289,10.29,297,1,4,292,4
14290,40.41,1450,1,11,1388,4
14291,17.69,639,0,3,631,4
14292,31.75,1365,1,24,1269,4
14293,8.1,340,0,1,321,4
14294,26.65,1435,1,30,1310,4
14295,1.06,48,0,0,48,4
14296,31.86,1480,1,21,1364,4
14297,42.66,2445,1,40,2299,4
14298,12.48,518,1,7,506,4
14299,29.59,933,0,7,889,4
14300,20.53,637,1,3,594,4
14301,39.06,1526,1,10,1454,4
14302,7.42,279,0,0,274,4
14303,27.02,1589,1,36,1425,4
14304,8.04,295,1,3,288,4
14305,17.03,730,1,13,697,4
14306,38.97,1922,1,11,1839,4
14307,2.11,74,0,0,74,4
14308,7.69,278,0,1,276,4
14309,3.8,106,0,0,105,4
14310,45.21,1946,1,9,1869,4
14311,4.05,225,0,1,224,4
14312,49.49,2458,1,20,2371,4
14313,25.39,1046,0,10,1017,4
14314,56.62,2298,1,22,2180,4
14315,10.81,365,0,7,358,4
14316,41.02,1671,1,14,1592,4
14317,31.06,1836,1,75,1736,4
14318,22.16,1101,1,11,1054,4
14319,8.85,308,0,0,297,4
14320,16.16,680,1,15,650,4
14321,1.96,90,0,1,89,4
14322,24.74,1703,1,79,1613,4
14323,24.54,1043,1,13,1006,4
14324,17.16,789,0,6,728,4
14325,23.92,1137,1,19,1093,4
14326,62.22,3013,1,23,2845,4
14327,47.2,1665,1,21,1583,4
14328,10.12,419,0,5,407,4
14329,35.38,1467,0,7,1416,4
14330,8.22,244,0,0,240,4
14331,24.81,1238,1,20,1152,4
14332,45.34,2288,1,30,2191,4
14333,18.76,692,0,9,672,4
14334,18.76,864,1,2,847,4
14335,22.61,770,0,4,740,4
14336,23.01,775,0,9,736,4
14337,51.9,2688,1,26,2504,4
14338,35.78,1660,0,13,1595,4
14339,10.34,466,1,3,459,4
14340,16.17,643,1,7,625,4
14341,13.2,813,0,4,794,4
14342,33.03,1925,1,12,1857,4
14343,10.47,397,0,1,366,4
14344,19.08,1616,0,68,1524,4
14345,48.45,1883,1,28,1766,4
14346,24.65,1347,1,26,1259,4
14347,8.3,266,1,2,258,4
14348,24.34,1221,0,3,1158,4
14349,63.18,3304,0,27,3076,4
14350,22.25,1187,1,17,1126,4
14351,7.99,301,1,3,292,4
14352,19.18,852,1,5,837,4
14353,19.63,825,1,7,798,4
14354,46.24,2374,1,25,2291,4
14355,23.42,771,1,10,731,4
14356,23.62,852,0,9,817,4
14357,23.57,1015,1,8,959,4
14358,23.1,1213,0,5,1095,4
14359,23.46,1129,0,12,985,4
14360,23.02,1070,1,6,1009,4
14361,10.14,385,0,3,357,4
14362,19.6,1352,1,68,1278,4
14363,8.09,280,0,1,260,4
14364,24.1,1239,1,14,1197,4
14365,20.13,801,1,8,785,4
14366,19.53,730,1,8,704,4
14367,64.11,3004,1,28,2783,4
14368,24.29,1172,1,24,1117,4
14369,53.08,2930,1,22,2780,4
14370,7.97,340,0,1,330,4
14371,22.37,1094,1,23,1045,4
14372,36.55,1592,1,10,1538,4
14373,9.99,441,0,1,428,4
14374,45.38,2218,1,28,2121,4
14375,16.0,641,0,12,616,4
14376,23.28,682,1,9,657,4
14377,23.97,696,0,5,668,4
14378,48.31,1755,1,18,1638,4
14379,21.07,776,1,6,750,4
14380,21.86,654,1,12,630,4
14381,18.63,705,1,4,690,4
14382,18.14,730,0,6,715,4
14383,16.29,601,1,6,587,4
14384,7.35,337,0,0,328,4
14385,23.9,1231,1,12,1180,4
14386,53.18,3213,1,28,3087,4
14387,46.73,2303,1,29,2200,4
14388,43.53,1537,1,19,1440,4
14389,9.24,452,0,3,443,4
14390,32.65,1472,0,11,1443,4
14391,20.4,856,0,5,814,4
14392,21.3,1030,1,6,924,4
14393,8.68,335,0,2,316,4
14394,16.48,1067,1,33,1014,4
14395,7.78,378,0,1,368,4
14396,22.28,1089,1,20,1046,4
14397,65.61,2909,1,30,2729,4
14398,23.7,1185,1,12,1147,4
14399,38.75,1405,0,11,1355,4
14400,9.54,357,0,3,351,4
14401,46.22,2154,1,33,2072,4
14402,53.54,2898,1,17,2790,4
14403,28.98,1292,0,3,1262,4
14404,12.3,524,0,1,517,4
14405,18.24,689,1,3,673,4
14406,17.88,776,0,4,759,4
14407,22.08,844,1,7,804,4
14408,6.61,324,0,1,318,4
14409,14.32,641,0,3,568,4
14410,5.42,172,1,3,166,4
14411,5.7,258,1,6,249,4
14412,19.15,1145,1,48,1096,4
14413,7.66,288,1,1,276,4
14414,23.68,1244,1,8,1199,4
14415,16.1,638,1,16,615,4
14416,7.69,261,0,1,254,4
14417,21.1,982,0,8,953,4
14418,21.22,686,0,6,660,4
14419,22.1,741,1,5,706,4
14420,64.95,2705,1,23,2504,4
14421,24.22,1182,1,12,1134,4
14422,65.52,2648,1,32,2512,4
14423,23.86,1126,1,17,1073,4
14424,6.23,190,1,4,189,4
14425,17.68,715,0,4,684,4
14426,23.12,886,0,5,853,4
14427,8.95,530,1,1,522,4
14428,2.64,155,0,0,154,4
14429,15.9,748,0,8,725,4
14430,16.32,1059,0,52,991,4
14431,15.8,516,0,10,499,4
14432,53.61,2817,1,24,2703,4
14433,5.06,168,1,1,164,4
14434,20.21,1184,1,14,1140,4
14435,24.73,712,0,4,678,4
14436,18.55,557,0,4,538,4
14437,18.05,704,0,3,640,4
14438,5.08,185,0,0,182,4
14439,22.48,1001,0,4,888,4
14440,46.68,2164,1,24,2085,4
14441,27.31,1312,1,7,1272,4
14442,18.19,906,0,5,886,4
14443,15.79,740,0,9,719,4
14444,21.63,893,1,6,871,4
14445,16.35,631,0,5,623,4
14446,15.32,868,1,3,840,4
14447,15.28,722,0,4,707,4
14448,23.27,1189,1,11,1129,4
14449,63.96,2960,1,26,2817,4
14450,46.19,2553,1,28,2475,4
14451,6.39,286,0,6,282,4
14452,37.66,1760,1,4,1692,4
14453,16.69,904,1,16,872,4
14454,8.44,260,0,4,250,4
14455,37.19,4697,1,97,4628,4
14456,38.44,1604,1,14,1528,4
14457,30.58,1215,0,12,1107,4
14458,14.07,690,1,11,671,4
14459,13.51,702,0,8,649,4
14460,18.88,959,1,18,931,4
14461,16.59,1075,1,62,1010,4
14462,16.31,601,1,8,571,4
14463,16.65,703,1,12,677,4
14464,52.98,2797,1,14,2661,4
14465,38.29,1434,1,9,1367,4
14466,11.47,466,0,2,460,4
14467,38.6,1730,1,4,1667,4
14468,23.27,13246,1,384,12952,4
14469,22.91,824,0,8,769,4
14470,16.24,862,1,7,824,4
14471,49.19,1937,0,10,1824,4
14472,15.24,848,0,2,831,4
14473,15.08,675,1,5,652,4
14474,14.39,777,1,9,732,4
14475,10.41,534,1,7,518,4
14476,63.96,3052,1,32,2867,4
14477,15.82,704,1,11,669,4
14478,17.97,886,0,8,862,4
14479,32.47,1790,1,46,1676,4
14480,18.95,858,0,9,791,4
14481,22.72,948,0,7,917,4
14482,15.74,1019,1,59,957,4
14483,15.84,670,0,7,654,4
14484,23.59,1270,0,4,1242,4
14485,22.88,1330,1,4,1306,4
14486,52.04,3270,1,19,3088,4
14487,45.94,2769,1,22,2662,4
14488,65.74,2839,1,23,2666,4
14489,24.04,1389,1,22,1329,4
14490,15.15,812,0,4,793,4
14491,15.47,637,1,8,621,4
14492,53.72,3384,1,21,3243,4
14493,47.64,1801,1,4,1715,4
14494,22.84,13096,1,366,12777,4
14495,23.08,812,1,11,763,4
14496,47.62,2826,1,32,2725,4
14497,38.64,1694,0,2,1664,4
14498,16.31,785,1,4,753,4
14499,23.18,1368,0,5,1329,4
14500,22.79,1395,1,4,1363,4
14501,16.21,1034,1,62,983,4
14502,16.9,759,1,11,729,4
14503,16.05,816,1,17,765,4
14504,46.15,2033,1,17,1881,4
14505,31.81,1895,1,53,1748,4
14506,23.73,1319,1,15,1274,4
14507,61.81,2817,1,27,2646,4
14508,16.15,642,1,7,610,4
14509,16.41,948,1,53,905,4
14510,16.14,778,1,20,741,4
14511,37.27,1631,0,7,1585,4
14512,45.35,2155,1,22,2079,4
14513,48.33,1625,1,11,1556,4
14514,14.69,691,0,8,669,4
14515,15.24,764,1,6,756,4
14516,53.5,3155,1,12,3019,4
14517,44.86,2091,1,18,1925,4
14518,32.83,1566,1,43,1447,4
14519,23.19,1216,0,5,1185,4
14520,23.55,1245,1,12,1218,4
14521,22.3,13499,1,407,13181,4
14522,22.52,697,1,6,656,4
14523,16.53,741,1,7,726,4
14524,24.24,1336,1,17,1295,4
14525,62.05,2682,1,25,2495,4
14526,16.57,661,1,8,628,4
14527,13.78,614,1,40,561,4
14528,37.58,1685,1,9,1640,4
14529,46.62,2266,1,27,2202,4
14530,48.46,2333,1,25,2173,4
14531,35.53,1738,0,34,1589,4
14532,48.92,1715,1,13,1627,4
14533,50.63,2749,1,23,2644,4
14534,22.69,1116,1,5,1097,4
14535,22.74,1292,1,9,1264,4
14536,15.87,693,1,10,675,4
14537,15.49,768,1,10,754,4
14538,23.61,13267,1,422,12961,4
14539,23.09,677,1,12,638,4
14540,15.34,669,1,18,644,4
14541,15.91,791,0,8,773,4
14542,52.65,2620,1,18,2511,4
14543,38.5,1677,1,14,1627,4
14544,46.62,2380,1,22,2305,4
14545,14.93,645,1,6,627,4
14546,15.45,847,1,6,828,4
14547,23.45,1164,1,15,1124,4
14548,63.68,2714,1,35,2567,4
14549,23.19,722,1,7,673,4
14550,23.35,13810,1,370,13567,4
14551,16.17,862,0,2,832,4
14552,11.28,360,1,12,351,4
14553,16.01,639,0,8,614,4
14554,4.36,130,0,3,128,4
14555,46.01,2020,1,19,1887,4
14556,37.42,1758,0,65,1632,4
14557,22.72,1141,1,5,1106,4
14558,23.31,1057,0,9,1030,4
14559,46.12,1648,1,7,1584,4
14560,15.42,615,1,12,567,4
14561,46.23,1570,1,14,1491,4
14562,22.94,1081,1,6,1041,4
14563,22.99,1112,1,14,1083,4
14564,23.22,1265,1,15,1217,4
14565,21.98,958,1,8,934,4
14566,15.72,598,1,22,549,4
14567,22.18,13517,1,368,13305,4
14568,22.86,671,1,9,621,4
14569,15.97,648,0,0,631,4
14570,15.6,632,0,6,603,4
14571,37.68,1510,0,41,1394,4
14572,47.03,2113,1,23,1967,4
14573,16.74,843,1,10,819,4
14574,46.9,2436,1,17,2354,4
14575,37.14,1574,1,9,1513,4
14576,15.05,842,0,2,820,4
14577,14.87,668,1,8,648,4
14578,52.16,2836,1,20,2717,4
14579,13.61,487,1,7,455,4
14580,51.67,3081,1,26,2936,4
14581,16.21,664,0,2,649,4
14582,16.14,744,0,11,714,4
14583,15.18,550,0,5,537,4
14584,14.89,769,1,7,741,4
14585,22.74,1239,0,4,1202,4
14586,23.15,1220,1,2,1186,4
14587,22.81,13213,1,421,12909,4
14588,23.79,795,1,8,760,4
14589,23.9,1264,1,19,1219,4
14590,39.33,1548,1,12,1503,4
14591,47.22,2059,1,31,1895,4
14592,16.62,659,0,16,605,4
14593,7.68,365,1,2,362,4
14594,39.0,1519,1,6,1444,4
14595,16.51,757,1,9,729,4
14596,46.47,2570,1,29,2469,4
14597,42.9,1765,1,8,1738,4
14598,7.69,298,0,1,291,4
14599,48.35,2560,1,23,2470,4
14600,17.13,751,0,4,722,4
14601,23.47,839,1,6,809,4
14602,25.96,1115,0,9,1086,4
14603,23.54,1200,1,4,1163,4
14604,23.43,1213,0,4,1185,4
14605,51.46,2923,1,23,2812,4
14606,40.75,2060,1,27,1998,4
14607,11.26,516,1,12,514,4
14608,48.28,2288,1,13,2098,4
14609,16.26,696,1,3,685,4
14610,17.4,854,1,8,805,4
14611,25.34,849,0,6,816,4
14612,24.57,11426,1,492,11241,4
14613,15.49,706,1,2,679,4
14614,14.79,642,0,2,623,4
14615,24.08,827,1,4,781,4
14616,24.05,10761,1,373,10580,4
14617,5.32,287,1,2,283,4
14618,14.6,749,0,4,731,4
14619,15.07,799,1,4,780,4
14620,25.24,1125,0,3,1090,4
14621,24.67,1105,1,4,1074,4
14622,57.69,3105,1,54,2955,4
14623,9.89,463,1,7,461,4
14624,44.21,2098,1,10,2038,4
14625,12.53,529,0,2,522,4
14626,14.0,888,0,2,878,4
14627,10.33,550,0,2,548,4
14628,9.73,669,1,2,660,4
14629,5.53,223,0,0,218,4
14630,6.51,344,1,9,338,4
14631,4.2,192,0,0,190,4
14632,5.71,277,0,0,276,4
14633,5.72,441,0,0,440,4
14634,55.57,3490,1,14,3329,4
14635,51.23,2762,1,22,2675,4
14636,46.37,2327,1,12,2162,4
14637,24.33,794,1,4,745,4
14638,24.04,11160,1,466,10961,4
14639,44.03,1926,1,6,1865,4
14640,10.15,454,0,3,450,4
14641,15.23,661,1,7,638,4
14642,14.98,712,0,6,696,4
14643,15.0,571,0,3,539,4
14644,15.24,729,1,10,698,4
14645,54.63,3248,1,18,3070,4
14646,47.18,2193,1,21,2004,4
14647,57.05,2534,1,46,2398,4
14648,25.15,1101,1,7,1079,4
14649,25.78,992,1,4,957,4
14650,49.39,2711,1,22,2600,4
14651,23.48,986,1,7,950,4
14652,23.69,1104,1,8,1069,4
14653,23.65,1221,0,1,1183,4
14654,24.51,1022,0,7,995,4
14655,24.73,672,1,7,633,4
14656,27.64,9719,1,368,9589,4
14657,57.18,2641,1,44,2523,4
14658,43.81,1759,1,9,1704,4
14659,9.79,392,1,5,386,4
14660,14.96,655,1,3,622,4
14661,14.88,617,1,4,602,4
14662,54.18,3233,1,30,3117,4
14663,47.63,2376,1,25,2290,4
14664,27.46,929,1,8,904,4
14665,26.11,1021,1,7,988,4
14666,46.85,2141,1,16,1939,4
14667,14.87,504,0,5,489,4
14668,14.96,630,0,12,612,4
14669,54.84,2975,1,21,2820,4
14670,24.4,667,1,7,615,4
14671,27.67,10673,1,458,10489,4
14672,45.57,1958,1,16,1752,4
14673,43.61,1682,1,11,1627,4
14674,9.88,443,0,1,428,4
14675,23.9,1068,1,6,1024,4
14676,23.64,1240,0,3,1211,4
14677,57.9,2642,1,42,2479,4
14678,25.17,868,1,6,829,4
14679,26.76,935,0,10,886,4
14680,14.47,654,0,1,629,4
14681,14.06,558,0,1,544,4
14682,14.52,780,0,8,748,4
14683,14.28,524,0,4,504,4
14684,11.56,440,0,3,430,4
14685,33.62,1481,1,30,1421,4
14686,55.71,3058,1,25,2949,4
14687,32.98,1438,1,12,1356,4
14688,9.99,466,1,8,451,4
14689,25.46,994,1,14,944,4
14690,26.03,1232,1,23,1184,4
14691,14.59,668,0,5,650,4
14692,14.25,594,0,3,573,4
14693,43.85,1701,0,3,1653,4
14694,9.55,423,0,4,419,4
14695,24.95,875,1,8,849,4
14696,21.69,789,0,7,771,4
14697,22.05,939,1,10,913,4
14698,24.27,1143,1,8,1117,4
14699,14.51,534,1,6,518,4
14700,14.28,657,0,2,624,4
14701,17.18,3696,1,107,3673,4
14702,24.85,674,0,5,653,4
14703,58.46,2858,1,41,2708,4
14704,23.54,749,1,4,733,4
14705,24.04,730,0,9,709,4
14706,56.03,2813,1,29,2674,4
14707,56.8,2781,1,50,2610,4
14708,23.89,1015,1,16,950,4
14709,23.44,1042,0,5,968,4
14710,24.6,1182,1,13,1116,4
14711,24.71,1114,1,20,1071,4
14712,21.1,796,1,7,767,4
14713,7.82,381,0,2,377,4
14714,44.22,1959,1,11,1883,4
14715,9.84,384,1,5,380,4
14716,25.07,1011,0,2,982,4
14717,25.06,926,1,12,907,4
14718,24.17,1083,1,7,1051,4
14719,23.39,1412,1,6,1389,4
14720,19.61,817,1,4,789,4
14721,7.59,345,1,2,333,4
14722,23.26,1099,1,7,1024,4
14723,23.63,1096,1,9,1032,4
14724,24.9,660,0,3,634,4
14725,24.04,701,1,6,685,4
14726,30.31,1219,1,6,1162,4
14727,30.17,1372,1,5,1305,4
14728,25.29,1050,1,7,981,4
14729,25.27,1265,1,17,1230,4
14730,23.52,1828,0,11,1784,4
14731,23.73,1471,0,2,1432,4
14732,55.67,2887,1,22,2746,4
14733,13.83,638,0,2,625,4
14734,33.54,1413,0,10,1362,4
14735,24.92,1149,0,6,1117,4
14736,25.07,1157,1,7,1119,4
14737,57.2,2930,1,53,2755,4
14738,21.22,687,1,4,640,4
14739,26.85,1172,1,6,1136,4
14740,6.68,243,1,3,242,4
14741,18.79,665,0,5,638,4
14742,24.78,810,1,10,783,4
14743,4.46,159,0,1,159,4
14744,30.02,1198,0,6,1125,4
14745,5.05,280,0,1,277,4
14746,25.3,1364,1,10,1342,4
14747,55.85,2830,1,21,2691,4
14748,4.66,216,0,0,216,4
14749,23.53,1250,0,12,1153,4
14750,19.79,886,1,5,859,4
14751,57.85,3011,1,60,2797,4
14752,30.54,1174,1,13,1119,4
14753,5.09,326,0,1,323,4
14754,18.22,724,0,4,698,4
14755,24.29,1790,1,14,1771,4
14756,20.34,1087,1,17,1055,4
14757,25.56,1048,1,11,990,4
14758,5.75,278,0,2,278,4
14759,27.79,1030,1,7,999,4
14760,27.86,1117,1,4,1011,4
14761,26.08,1071,1,2,1055,4
14762,24.03,992,0,8,957,4
14763,24.02,1199,0,7,1176,4
14764,30.4,1332,1,8,1279,4
14765,30.09,1216,1,11,1185,4
14766,23.96,862,0,8,846,4
14767,24.48,1225,0,12,1162,4
14768,58.42,2940,1,61,2744,4
14769,55.94,2914,1,23,2799,4
14770,25.38,795,0,4,764,4
14771,24.88,716,1,7,685,4
14772,25.76,987,1,9,951,4
14773,25.87,1410,1,23,1370,4
14774,25.26,943,1,5,903,4
14775,25.31,1134,1,11,1092,4
14776,57.13,2518,1,49,2361,4
14777,31.19,1371,1,7,1326,4
14778,55.61,2786,1,22,2654,4
14779,31.06,1328,1,6,1291,4
14780,25.49,931,1,6,912,4
14781,27.23,840,1,15,821,4
14782,27.51,938,1,4,870,4
14783,24.54,912,1,16,868,4
14784,24.44,831,0,8,808,4
14785,25.26,883,0,8,844,4
14786,24.3,667,1,6,647,4
14787,23.27,1022,1,4,987,4
14788,23.47,1154,0,6,1130,4
14789,57.05,2700,1,52,2491,4
14790,55.74,2787,1,19,2697,4
14791,24.07,806,0,3,769,4
14792,23.68,707,1,5,695,4
14793,29.03,1480,1,11,1450,4
14794,29.38,1543,1,5,1521,4
14795,22.51,871,0,4,855,4
14796,23.05,828,0,7,789,4
14797,26.5,1025,1,3,979,4
14798,26.23,1001,1,9,977,4
14799,24.45,1061,1,7,1044,4
14800,25.23,1055,1,10,1034,4
14801,25.46,829,1,12,787,4
14802,24.1,725,1,17,690,4
14803,23.7,1577,1,14,1551,4
14804,23.75,761,1,12,727,4
14805,23.51,642,0,3,630,4
14806,22.47,864,1,8,816,4
14807,22.96,1167,1,5,1148,4
14808,29.29,1221,1,7,1197,4
14809,53.47,2833,1,27,2705,4
14810,23.45,860,0,6,831,4
14811,22.66,898,1,7,853,4
14812,24.0,888,0,7,870,4
14813,26.32,1029,0,2,978,4
14814,25.97,920,1,11,895,4
14815,54.94,2050,1,61,1862,4
14816,29.12,1547,1,11,1521,4
14817,24.63,852,1,12,808,4
14818,24.89,816,0,7,785,4
14819,27.34,956,1,47,908,4
14820,54.86,3240,1,30,3092,4
14821,23.15,1141,1,8,1095,4
14822,23.39,1487,1,6,1465,4
14823,29.3,1262,1,6,1230,4
14824,27.41,1119,1,14,1083,4
14825,26.8,1293,1,2,1210,4
14826,24.58,779,1,7,756,4
14827,23.98,732,1,10,719,4
14828,23.52,1121,0,3,1101,4
14829,22.81,1037,0,14,968,4
14830,35.34,1273,1,10,1247,4
14831,30.03,1463,1,12,1423,4
14832,25.31,748,0,8,719,4
14833,25.56,984,0,10,944,4
14834,13.89,813,0,3,808,4
14835,29.79,1360,1,12,1305,4
14836,16.12,600,0,3,593,4
14837,33.77,1412,1,9,1287,4
14838,30.08,1613,1,7,1578,4
14839,8.34,354,0,3,349,4
14840,38.53,1443,0,10,1402,4
14841,24.94,1009,0,3,969,4
14842,25.17,766,1,6,733,4
14843,29.9,1301,1,7,1260,4
14844,17.62,534,0,2,524,4
14845,28.3,955,0,7,913,4
14846,30.52,1306,1,10,1233,4
14847,13.37,741,1,6,734,4
14848,56.3,3414,1,21,3288,4
14849,47.29,1639,1,22,1572,4
14850,43.74,2376,1,10,2258,4
14851,54.21,2293,1,12,2067,4
14852,6.67,226,0,3,221,4
14853,46.77,2742,1,25,2558,4
14854,54.59,3578,1,25,3476,4
14855,36.56,1567,1,19,1498,4
14856,12.22,487,0,6,482,4
14857,32.6,1640,1,13,1606,4
14858,6.1,265,1,2,263,4
14859,40.57,1481,1,14,1429,4
14860,31.86,1530,1,11,1498,4
14861,46.76,1926,0,12,1793,4
14862,44.59,1230,1,10,1179,4
14863,15.69,660,0,2,640,4
14864,23.42,947,1,7,924,4
14865,55.79,3670,1,26,3557,4
14866,44.84,2352,1,28,2184,4
14867,44.85,1419,1,12,1351,4
14868,28.25,1095,1,4,1058,4
14869,29.57,1396,1,10,1368,4
14870,41.27,1298,1,8,1208,4
14871,43.13,1917,0,25,1809,4
14872,15.44,551,0,4,542,4
14873,22.67,813,0,9,776,4
14874,46.04,2119,1,21,1970,4
14875,40.98,1442,1,16,1370,4
14876,29.92,1295,1,11,1251,4
14877,48.02,3192,1,40,3114,4
14878,28.12,1077,0,6,1038,4
14879,24.79,847,0,7,800,4
14880,26.05,1257,0,13,1196,4
14881,25.1,864,0,3,833,4
14882,7.81,276,0,2,269,4
14883,8.47,261,0,2,257,4
14884,8.37,318,1,2,312,4
14885,23.02,679,1,2,643,4
14886,16.04,601,0,2,587,4
14887,28.39,1315,1,5,1289,4
14888,24.41,1510,1,11,1486,4
14889,22.68,1155,1,13,1139,4
14890,44.28,2034,1,21,1906,4
14891,27.55,1165,0,7,1126,4
14892,27.72,1606,1,7,1575,4
14893,27.56,1431,1,6,1384,4
14894,23.03,884,1,6,861,4
14895,23.54,887,1,9,859,4
14896,45.2,2311,1,16,2134,4
14897,16.31,715,0,3,688,4
14898,51.71,3548,1,26,3455,4
14899,22.8,721,1,8,672,4
14900,21.7,856,1,4,819,4
14901,22.94,980,1,7,947,4
14902,23.67,1044,0,5,1013,4
14903,3.6,180,0,7,178,4
14904,9.41,421,1,6,415,4
14905,5.17,204,0,1,199,4
14906,12.23,559,0,13,549,4
14907,3.86,170,0,1,170,4
14908,2.39,149,0,8,148,4
14909,9.88,495,0,7,487,4
14910,8.15,357,0,5,343,4
14911,52.35,2924,1,31,2808,4
14912,22.59,754,0,4,732,4
14913,21.84,648,1,6,609,4
14914,45.32,2291,1,14,2119,4
14915,14.6,380,0,2,368,4
14916,22.27,591,0,3,568,4
14917,6.48,225,1,3,224,4
14918,18.63,967,1,22,932,4
14919,6.04,274,1,5,271,4
14920,13.2,585,1,5,577,4
14921,22.95,941,1,9,905,4
14922,44.64,2344,1,17,2198,4
14923,51.69,3366,1,25,3257,4
14924,20.16,911,0,21,886,4
14925,10.77,518,0,13,505,4
14926,31.51,1453,1,8,1394,4
14927,9.54,252,0,1,250,4
14928,10.4,486,0,12,474,4
14929,14.82,764,0,16,755,4
14930,50.93,3344,1,24,3273,4
14931,9.76,282,1,2,276,4
14932,31.66,1148,0,4,1099,4
14933,43.7,2515,1,12,2322,4
14934,31.6,1655,0,33,1572,4
14935,51.28,3034,1,30,2958,4
14936,31.25,1533,0,49,1456,4
14937,31.04,1552,0,52,1499,4
14938,44.98,2392,1,22,2225,4
14939,43.58,1658,1,8,1580,4
14940,46.23,1945,1,12,1883,4
14941,44.81,1483,1,11,1367,4
14942,31.01,1540,0,39,1465,4
14943,30.97,1726,1,55,1668,4
14944,44.83,2273,1,13,2086,4
14945,50.49,3021,1,23,2970,4
14946,45.87,2032,1,16,1946,4
14947,29.72,1566,1,56,1480,4
14948,42.34,2147,1,23,1911,4
14949,48.0,3173,1,18,3103,4
14950,42.01,1362,1,10,1255,4
14951,44.51,1944,1,21,1806,4
14952,31.13,1728,1,48,1665,4
14953,31.53,1521,1,37,1434,4
14954,22.63,1073,1,7,1018,4
14955,19.89,837,1,4,820,4
14956,34.84,2381,1,19,2354,4
14957,18.07,605,1,5,594,4
14958,32.15,1833,1,55,1711,4
14959,17.86,886,0,3,853,4
14960,10.43,408,0,6,403,4
14961,8.97,441,0,6,430,4
14962,46.77,2490,1,17,2336,4
14963,46.14,2245,1,15,2064,4
14964,47.4,2058,1,22,1861,4
14965,47.06,2072,1,24,1818,4
14966,38.24,1427,0,10,1335,4
14967,24.68,853,1,4,793,4
14968,23.73,902,1,9,826,4
14969,6.43,206,0,0,202,4
14970,21.67,643,1,11,588,4
14971,4.87,212,1,2,212,4
14972,12.53,485,1,5,438,4
14973,12.41,412,0,2,401,4
14974,11.69,469,0,2,458,4
14975,12.79,609,1,7,585,4
14976,12.75,554,0,2,515,4
14977,9.88,483,0,2,471,4
14978,5.51,263,1,3,255,4
