,spend,Impressions,leads,link_clicks,reach,Agency Tiers
833,30.59,1586,1,19,1396,
834,6.77,293,1,6,280,
835,58.16,2789,1,24,2615,
836,32.45,1378,1,11,1258,
837,32.14,1459,1,13,1321,
838,40.94,1610,1,18,1479,
839,33.41,1281,1,6,1202,
840,50.04,2007,1,11,1895,
841,44.95,1815,1,27,1727,
842,41.17,1908,1,23,1820,
843,65.8,2752,1,43,2457,
844,16.24,562,0,0,552,
845,49.54,1884,0,5,1745,
846,48.9,2045,1,11,1859,
847,33.08,1141,1,10,1064,
848,24.38,1320,0,11,1240,
849,46.67,1862,1,13,1694,
850,24.53,1088,0,10,1020,
851,63.72,2787,1,27,2624,
852,16.52,619,1,9,568,
853,8.19,338,0,1,328,
854,49.84,1840,1,16,1696,
855,32.16,2361,0,9,2211,
856,24.08,1097,1,14,1017,
857,31.99,1574,0,15,1489,
858,6.87,253,1,2,237,
859,42.81,1210,1,7,1106,
860,24.26,904,1,12,840,
861,32.19,1293,0,11,1226,
862,41.13,1364,1,15,1275,
863,18.82,1125,1,9,1094,
864,16.36,734,0,6,686,
865,32.57,1441,1,15,1339,
866,32.13,1300,0,3,1184,
867,30.86,1547,1,10,1382,
868,32.95,1362,1,26,1331,
869,32.23,1799,1,7,1678,
870,8.17,359,0,1,319,
871,48.17,1994,1,19,1708,
872,32.07,1401,1,12,1280,
873,43.95,2182,1,16,2042,
874,48.61,1946,0,12,1772,
875,30.89,1686,1,22,1577,
876,30.46,1405,1,11,1315,
877,32.32,1419,1,7,1299,
878,63.17,3136,1,14,2984,
879,48.0,1747,0,11,1594,
880,49.25,2384,1,15,2267,
881,32.54,1386,1,17,1272,
882,64.4,3145,1,22,2874,
883,7.06,186,0,3,179,
884,31.26,1396,1,14,1332,
885,7.99,401,0,3,348,
886,25.17,1200,1,8,1098,
887,48.18,1504,0,2,1419,
888,31.84,1354,0,26,1244,
889,30.53,1158,1,7,1108,
890,32.11,1709,1,13,1611,
891,19.12,1170,1,6,1142,
892,48.19,2647,1,19,2507,
893,63.08,2892,1,20,2742,
894,24.58,1092,1,4,1030,
895,39.76,2255,1,27,2123,
896,51.01,2936,1,28,2773,
897,51.73,1959,1,11,1777,
898,34.36,1715,1,28,1645,
899,64.98,3311,1,50,3132,
900,48.27,1472,1,8,1350,
901,64.53,3974,1,33,3529,
902,30.58,960,1,7,865,
903,32.63,1629,1,23,1512,
904,32.07,1599,1,11,1508,
905,15.57,664,1,5,599,
906,29.22,1162,1,18,1116,
907,23.09,715,0,10,653,
908,49.21,2766,1,23,2612,
909,31.29,1762,1,14,1675,
910,49.14,1826,0,12,1607,
911,56.33,2121,1,13,1947,
912,47.41,1879,1,11,1823,
913,31.39,939,1,7,867,
914,39.72,1594,1,16,1488,
915,49.58,2118,1,14,1924,
916,31.42,1385,1,11,1286,
917,31.83,2414,1,38,2296,
918,41.56,2738,1,34,2589,
919,16.08,1044,1,12,1002,
920,47.79,1966,1,21,1794,
921,36.76,1092,1,6,944,
922,61.68,2342,1,17,2078,
923,16.47,708,0,5,669,
924,30.77,1008,0,15,914,
925,32.53,1237,0,6,1151,
926,49.46,2348,1,23,2164,
927,32.71,2020,1,11,1897,
928,2.53,146,0,0,143,
929,41.86,2123,1,39,2030,
930,48.61,2719,1,11,2574,
931,16.02,1109,0,14,1036,
932,16.09,968,1,11,940,
933,63.18,3796,1,32,3594,
934,41.52,2153,1,23,1989,
935,76.59,2515,0,9,2250,
936,41.02,2142,1,25,1911,
937,0.0,0,0,0,0,
938,15.68,638,0,1,610,
939,32.7,1389,1,12,1304,
940,43.42,2680,1,45,2355,
941,32.24,1877,1,11,1734,
942,57.15,2090,1,21,1817,
943,49.48,2443,1,26,2305,
944,88.5,4447,1,49,4232,
945,69.9,2909,1,10,2747,
946,57.8,2187,1,8,1973,
947,64.18,4017,1,30,3862,
948,32.03,1096,1,7,1051,
949,49.38,1982,1,11,1828,
950,24.46,863,0,6,795,
951,47.84,1942,0,14,1789,
952,65.29,3083,1,26,2906,
953,66.02,3784,1,18,3618,
954,32.47,1895,1,7,1805,
955,63.21,3484,1,26,3286,
956,65.91,2140,1,28,1950,
957,31.68,1640,1,14,1458,
958,61.53,1928,1,16,1779,
959,56.89,2057,1,5,1953,
960,37.68,2099,1,17,1941,
961,18.22,900,0,2,834,
962,63.2,3477,1,21,3331,
963,65.08,2686,1,20,2532,
964,48.43,1681,1,8,1495,
965,15.66,964,1,16,886,
966,24.13,1146,1,8,1047,
967,23.88,1014,0,6,972,
968,49.12,3611,1,20,3362,
969,16.34,645,0,3,587,
970,49.93,2270,1,17,1999,
971,64.62,2530,1,26,2392,
972,66.52,3203,1,42,2974,
973,40.19,2956,1,21,2738,
974,33.56,1239,1,10,1122,
975,64.72,2889,1,18,2684,
976,19.06,1532,1,13,1477,
977,48.99,2076,1,12,1930,
978,32.49,2561,1,36,2417,
979,49.05,2595,1,26,2379,
980,16.03,692,0,2,665,
981,48.99,3015,0,19,2827,
982,32.33,1391,1,16,1294,
983,24.62,1377,1,9,1322,
984,95.15,4591,0,16,4407,
985,62.38,4716,1,43,4502,
986,23.94,952,0,4,873,
987,31.81,1239,1,9,1124,
988,72.29,3488,1,29,3083,
989,44.23,2041,1,20,1948,
990,38.28,1649,1,23,1561,
991,42.61,1994,1,26,1801,
992,16.75,787,0,6,746,
993,62.22,3516,1,25,3285,
994,33.37,1953,1,26,1850,
995,49.13,2085,1,27,1991,
996,31.97,1575,1,13,1464,
997,49.39,2562,1,11,2383,
998,6.93,217,0,2,212,
999,47.4,1965,0,6,1775,
1000,31.52,1204,1,11,1108,
1001,57.94,1994,1,29,1853,
1002,65.19,3402,1,22,3160,
1003,34.84,1508,1,37,1287,
1004,65.22,2594,1,28,2404,
1005,48.81,2771,1,12,2519,
1006,31.89,1145,0,16,1077,
1007,48.87,2823,1,12,2678,
1008,48.62,2170,1,32,2025,
1009,15.95,1429,1,20,1314,
1010,47.66,1604,0,7,1381,
1011,51.02,1539,1,27,1287,
1012,31.96,1275,1,15,1166,
1013,49.62,2358,1,27,2172,
1014,23.6,1148,0,5,1016,
1015,37.05,1296,1,12,1125,
1016,45.6,2610,1,16,2392,
1017,81.06,4028,1,21,3818,
1018,49.17,1931,0,16,1750,
1019,40.9,1902,1,21,1797,
1020,67.13,2394,1,15,2243,
1021,53.93,2852,1,26,2681,
1022,48.42,2751,1,18,2484,
1023,7.16,398,0,3,379,
1024,41.03,1598,1,10,1474,
1025,52.63,2064,0,5,1813,
1026,48.86,1966,1,10,1749,
1027,30.82,1511,1,37,1351,
1028,36.44,3100,1,35,2898,
1029,31.37,2363,1,53,2232,
1030,49.69,1714,1,18,1589,
1031,32.56,1266,1,9,1210,
1032,33.79,1109,1,9,987,
1033,48.93,2005,1,17,1794,
1034,50.08,1982,1,27,1886,
1035,15.01,483,0,6,459,
1036,40.97,1180,1,12,1119,
1037,32.55,1401,1,4,1317,
1038,52.3,2212,1,12,2007,
1039,15.51,862,1,16,814,
1040,73.5,3355,1,25,3074,
1041,31.56,1546,1,10,1463,
1042,50.4,1889,1,12,1752,
1043,32.39,1388,1,11,1281,
1044,24.52,1595,1,7,1501,
1045,16.02,1277,1,14,1204,
1046,24.57,1158,0,3,1006,
1047,49.45,1962,1,15,1700,
1048,65.28,3188,1,37,3027,
1049,48.43,2085,0,13,1960,
1050,34.27,1550,1,12,1281,
1051,60.6,2501,1,19,2244,
1052,48.41,1836,1,9,1706,
1053,62.95,2583,1,11,2396,
1054,32.28,1282,0,4,1210,
1055,47.86,1748,1,12,1639,
1056,33.26,1205,1,11,1099,
1057,31.87,1252,0,9,1199,
1058,39.65,1664,1,12,1512,
1059,48.43,3347,1,26,3140,
1060,34.8,1219,0,11,1085,
1061,17.34,874,0,1,839,
1062,30.3,1224,1,17,1120,
1063,46.32,2471,1,27,2364,
1064,40.56,2166,1,18,2053,
1065,48.24,2106,1,10,1967,
1066,64.8,3440,1,29,3272,
1067,49.99,2210,1,17,2043,
1068,21.96,885,0,5,810,
1069,48.15,2285,1,26,2143,
1070,24.16,787,0,3,743,
1071,44.19,1722,0,15,1582,
1072,65.58,2218,0,16,2028,
1073,49.62,1832,1,16,1699,
1074,32.89,1608,1,3,1504,
1075,31.22,1342,0,15,1202,
1076,50.02,1757,0,6,1714,
1077,64.75,2882,1,27,2584,
1078,32.69,1382,1,14,1298,
1079,40.71,1885,1,11,1716,
1080,47.57,2196,1,14,2072,
1081,137.46,4810,1,37,4246,
1082,17.31,1019,1,16,961,
1083,49.39,2810,1,22,2627,
1084,41.62,1853,1,15,1726,
1085,49.49,1961,1,32,1808,
1086,32.38,1485,1,10,1410,
1087,6.77,162,0,3,152,
1088,41.29,1651,1,13,1500,
1089,65.06,2534,1,18,2330,
1090,47.61,2527,1,27,2123,
1091,63.97,2989,1,18,2824,
1092,32.21,1515,1,13,1456,
1093,48.97,2075,0,8,1787,
1094,65.01,3805,1,22,3674,
1095,49.12,2151,1,14,2049,
1096,22.92,1367,1,14,1305,
1097,41.54,2114,1,25,1893,
1098,31.98,1453,1,6,1408,
1099,47.28,1839,1,10,1720,
1100,31.25,1760,1,34,1623,
1101,18.8,912,1,12,885,
1102,72.95,3120,1,19,2870,
1103,69.19,3038,1,17,2934,
1104,23.46,1490,0,5,1405,
1105,39.91,1357,0,5,1238,
1106,31.93,1068,1,25,1011,
1107,24.2,1062,0,4,993,
1108,47.87,3000,1,17,2805,
1109,40.92,2255,1,30,2122,
1110,63.26,3574,0,20,3356,
1111,32.53,1185,1,15,1138,
1112,32.19,1681,1,11,1563,
1113,56.66,2471,1,17,2319,
1114,48.1,2487,1,31,2367,
1115,62.42,1612,0,13,1512,
1116,49.44,2498,1,30,2231,
1117,18.22,838,0,3,752,
1118,40.0,1384,0,10,1336,
1119,15.91,590,0,7,552,
1120,40.17,1658,0,13,1544,
1121,53.33,2099,1,16,1946,
1122,31.55,886,0,5,809,
1123,49.52,1869,1,17,1675,
1124,15.72,715,1,9,690,
1125,31.84,1527,1,12,1348,
1126,48.41,2014,1,12,1822,
1127,15.98,802,0,1,716,
1128,24.04,911,1,5,863,
1129,15.41,632,1,3,604,
1130,15.86,678,1,5,654,
1131,32.67,1434,1,21,1362,
1132,50.06,1602,0,10,1483,
1133,15.95,595,0,6,566,
1134,32.67,1947,1,42,1835,
1135,26.23,3187,1,34,2985,
1136,6.71,262,0,0,253,
1137,33.17,1509,0,8,1434,
1138,64.64,3265,1,37,3096,
1139,16.87,658,1,7,612,
1140,64.64,2225,1,14,2157,
1141,93.9,3769,1,43,3349,
1142,8.38,539,0,0,507,
1143,48.06,1685,0,9,1528,
1144,47.47,2035,1,15,1881,
1145,23.19,1445,1,19,1363,
1146,16.21,1350,1,9,1254,
1147,32.09,1454,0,5,1365,
1148,31.28,1833,1,15,1669,
1149,40.17,2082,1,16,1944,
1150,31.11,1247,0,2,1171,
1151,64.04,4077,1,31,3728,
1152,24.46,1106,1,10,1033,
1153,33.14,1358,1,10,1255,
1154,15.23,995,1,16,938,
1155,49.55,1865,1,18,1735,
1156,41.15,1737,1,28,1548,
1157,57.09,2376,1,12,2186,
1158,63.27,2756,0,16,2534,
1159,39.78,2454,1,30,2191,
1160,64.06,2570,1,13,2424,
1161,31.91,1988,1,19,1872,
1162,49.37,2559,1,17,2347,
1163,79.67,2694,1,27,2470,
1164,33.14,1659,1,3,1558,
1165,49.53,2382,1,16,2275,
1166,49.4,2109,1,11,1903,
1167,31.84,1944,1,32,1777,
1168,32.48,1829,1,19,1697,
1169,63.35,3599,1,29,3418,
1170,50.11,2468,1,33,2342,
1171,41.41,2045,1,14,1882,
1172,31.87,1035,1,13,954,
1173,49.84,1864,1,9,1635,
1174,48.46,1705,0,4,1616,
1175,41.05,2095,1,20,1882,
1176,49.1,2394,1,10,2201,
1177,63.9,2915,0,8,2749,
1178,23.89,1453,1,8,1385,
1179,29.85,1959,1,12,1813,
1180,63.75,2863,0,28,2536,
1181,31.93,2309,1,12,2106,
1182,31.49,1322,1,15,1264,
1183,23.51,1253,1,11,1178,
1184,6.75,254,0,2,238,
1185,41.47,1508,0,11,1361,
1186,31.95,1238,1,9,1179,
1187,65.56,3316,1,29,3136,
1188,65.84,2209,1,15,2142,
1189,32.12,1127,0,7,1038,
1190,58.5,2465,1,8,2220,
1191,40.38,1689,1,11,1543,
1192,51.76,2523,1,22,2352,
1193,54.98,2040,1,15,1941,
1194,47.66,1658,1,16,1559,
1195,32.62,1181,0,7,1066,
1196,47.56,1828,0,14,1671,
1197,39.95,1423,1,7,1356,
1198,67.28,2844,1,29,2638,
1199,27.18,2088,1,14,2003,
1200,21.56,971,0,7,927,
1201,62.98,2792,1,33,2585,
1202,41.4,1541,1,8,1414,
1203,30.84,1041,1,7,952,
1204,65.8,3630,1,27,3499,
1205,41.1,2170,1,11,1973,
1206,64.43,2677,1,23,2492,
1207,49.21,1744,1,10,1653,
1208,48.64,2782,1,33,2589,
1209,56.9,2130,0,9,2045,
1210,65.99,2432,1,10,2330,
1211,32.63,1359,1,10,1254,
1212,20.31,655,1,4,622,
1213,48.58,3017,1,19,2840,
1214,41.32,1582,1,24,1503,
1215,28.81,1693,1,22,1583,
1216,39.61,2034,1,20,1877,
1217,32.65,1432,1,18,1347,
1218,63.28,3969,1,12,3444,
1219,30.72,1017,1,8,933,
1220,67.69,2502,1,17,2310,
1221,49.23,2230,1,31,2125,
1222,30.4,1210,1,18,1086,
1223,48.9,3173,1,36,2958,
1224,49.75,1757,1,12,1653,
1225,48.53,2280,1,12,1983,
1226,6.62,484,1,2,474,
1227,32.14,1124,1,10,1051,
1228,52.49,2727,1,32,2565,
1229,50.67,2035,1,21,1976,
1230,49.41,1928,1,9,1852,
1231,46.39,1805,1,51,1599,
1232,44.69,1741,1,11,1586,
1233,80.65,4301,1,64,4013,
1234,32.22,1267,1,22,1211,
1235,32.16,1113,0,3,1017,
1236,32.01,1604,1,3,1499,
1237,32.44,2034,1,20,1913,
1238,65.4,3408,1,31,3188,
1239,32.32,1409,1,11,1344,
1240,24.78,1121,1,9,965,
1241,32.02,1457,0,15,1321,
1242,31.88,1632,1,12,1429,
1243,53.76,1588,1,16,1448,
1244,31.09,1884,1,11,1769,
1245,7.08,354,0,1,331,
1246,24.62,1279,1,3,1159,
1247,50.03,2051,1,18,1943,
1248,23.51,1226,0,4,1144,
1249,32.56,1335,1,16,1257,
1250,46.92,1812,1,7,1606,
1251,40.48,1717,1,14,1623,
1252,32.52,1134,0,8,1021,
1253,32.6,1504,1,16,1407,
1254,48.27,1802,1,17,1685,
1255,31.5,1352,0,16,1166,
1256,31.61,1282,1,30,1253,
1257,40.28,1280,1,6,1178,
1258,76.61,3992,1,22,3715,
1259,24.06,951,1,11,886,
1260,32.85,1639,1,11,1565,
1261,33.0,1492,0,7,1420,
1262,32.53,980,1,8,929,
1263,32.22,1643,1,17,1572,
1264,40.57,1493,1,8,1385,
1265,40.02,1658,1,15,1593,
1266,38.37,1459,1,40,1384,
1267,48.51,2208,1,44,2050,
1268,45.67,1540,0,18,1430,
1269,48.54,1619,1,6,1528,
1270,31.77,1763,1,10,1636,
1271,32.32,1520,0,5,1307,
1272,65.59,3280,1,29,3054,
1273,16.24,702,1,8,654,
1274,31.73,2407,1,43,2249,
1275,78.44,2881,1,20,2648,
1276,64.29,2476,0,35,2310,
1277,32.18,2756,1,17,2523,
1278,32.5,2730,1,19,2621,
1279,32.56,1555,1,10,1484,
1280,63.45,2084,0,12,1736,
1281,32.44,1881,1,15,1785,
1282,32.71,1392,1,12,1351,
1283,64.91,2999,1,24,2862,
1284,32.96,1324,0,8,1139,
1285,30.98,1487,0,6,1371,
1286,23.05,920,1,11,852,
1287,31.96,1039,1,8,967,
1288,82.88,3229,1,23,2950,
1289,49.72,2674,1,7,2564,
1290,24.13,726,1,9,705,
1291,31.73,1372,1,5,1315,
1292,32.37,1543,1,15,1472,
1293,31.67,1186,1,9,1108,
1294,6.53,361,0,1,321,
1295,45.52,2807,1,25,2667,
1296,57.07,1779,0,13,1655,
1297,32.61,845,0,5,747,
1298,32.19,1650,1,9,1541,
1299,47.24,2587,1,37,2303,
1300,63.8,2183,1,9,1965,
1301,23.71,800,1,7,733,
1302,16.2,797,0,11,744,
1303,45.93,2945,1,28,2798,
1304,41.47,1839,1,14,1701,
1305,6.94,261,0,6,242,
1306,48.66,2868,1,16,2602,
1307,53.36,3098,1,26,2774,
1308,55.62,2101,1,11,1917,
1309,61.05,2217,1,22,2044,
1310,30.72,1044,1,10,927,
1311,64.92,2783,1,16,2497,
1312,31.62,1267,0,5,1183,
1313,7.15,272,1,4,249,
1314,83.71,4320,1,26,3989,
1315,98.85,4795,1,17,4667,
1316,40.07,1564,1,16,1499,
1317,39.97,2411,0,8,2214,
1318,15.93,781,1,2,757,
1319,47.74,2779,0,11,2537,
1320,24.23,1512,1,15,1409,
1321,32.47,2574,1,13,2406,
1322,30.04,1405,0,10,1256,
1323,31.83,1420,0,9,1312,
1324,63.42,2252,1,14,2122,
1325,15.61,839,1,14,802,
1326,32.51,1452,1,19,1353,
1327,40.39,2192,1,63,1974,
1328,62.67,3591,1,38,3429,
1329,23.78,1203,0,6,1151,
1330,47.54,1937,1,21,1728,
1331,47.48,2243,1,12,2024,
1332,32.27,1250,1,20,1128,
1333,32.47,1472,1,10,1386,
1334,37.07,2272,1,11,2133,
1335,75.8,3552,1,19,3365,
1336,32.98,1227,1,9,1160,
1337,15.41,553,0,2,547,
1338,40.24,1683,1,17,1552,
1339,47.45,2262,1,28,2145,
1340,31.07,1424,1,10,1336,
1341,32.14,1872,1,19,1743,
1342,20.05,856,0,3,789,
1343,0.0,0,0,0,0,
1344,7.12,440,0,3,365,
1345,33.45,1584,1,12,1488,
1346,32.45,1451,1,13,1362,
1347,92.99,4651,1,33,4318,
1348,15.89,635,0,9,604,
1349,46.49,1307,0,3,1131,
1350,40.37,1437,1,14,1285,
1351,31.99,1589,1,19,1445,
1352,48.26,2244,1,14,2065,
1353,15.83,1083,0,8,1009,
1354,18.75,1105,1,12,1068,
1355,136.12,5119,1,23,4436,
1356,24.0,1595,1,9,1522,
1357,31.86,1741,0,13,1591,
1358,7.03,248,0,3,235,
1359,30.15,1138,1,10,1098,
1360,66.11,2416,1,18,2222,
1361,68.41,3801,1,31,3608,
1362,32.11,1395,1,12,1333,
1363,31.99,1473,1,7,1368,
1364,49.97,2602,1,12,2371,
1365,29.58,1412,1,2,1316,
1366,30.12,1471,1,10,1420,
1367,48.74,2747,0,12,2563,
1368,32.35,1455,1,16,1406,
1369,47.46,2306,1,18,2174,
1370,32.7,1378,1,12,1318,
1371,41.96,1937,1,23,1815,
1372,17.88,1277,1,41,1194,
1373,62.93,2735,1,33,2644,
1374,47.68,2306,1,12,2110,
1375,61.05,2625,1,9,2453,
1376,28.66,1705,0,8,1557,
1377,38.94,1672,1,16,1471,
1378,65.7,2948,1,18,2717,
1379,48.79,2351,1,16,2236,
1380,79.75,3682,1,31,3434,
1381,27.72,1652,1,12,1532,
1382,31.54,1589,1,14,1538,
1383,32.28,1080,0,8,1013,
1384,31.27,2192,0,9,2083,
1385,49.66,2237,1,19,2122,
1386,80.68,3002,1,22,2809,
1387,48.85,2917,1,15,2754,
1388,41.78,1762,1,11,1554,
1389,32.43,1864,0,13,1750,
1390,32.01,1578,1,24,1522,
1391,48.06,1816,1,24,1516,
1392,32.09,1445,1,20,1358,
1393,32.65,986,0,5,943,
1394,32.7,1845,1,15,1657,
1395,15.59,800,1,11,760,
1396,28.73,1086,1,8,1007,
1397,49.49,2374,1,23,2310,
1398,16.15,747,1,7,710,
1399,41.95,1546,1,7,1471,
1400,84.88,3174,1,42,2774,
1401,96.19,4528,1,29,4188,
1402,62.2,2642,1,28,2498,
1403,48.96,2391,1,25,2318,
1404,32.66,1098,0,9,1014,
1405,15.98,715,1,10,666,
1406,6.81,295,0,3,284,
1407,32.4,941,0,5,868,
1408,14.98,469,1,2,451,
1409,19.3,1030,1,4,998,
1410,63.07,2749,1,11,2556,
1411,15.99,912,1,11,888,
1412,6.78,197,0,1,188,
1413,64.5,2508,1,21,2408,
1414,63.51,3019,1,34,2844,
1415,32.47,2014,0,7,1880,
1416,32.4,1929,1,19,1795,
1417,62.78,3175,1,24,3094,
1418,60.97,2133,0,12,2028,
1419,32.14,1169,0,13,1064,
1420,50.12,1798,1,4,1640,
1421,47.79,1682,1,13,1626,
1422,47.82,2428,1,25,2294,
1423,67.33,2296,1,18,1989,
1424,16.19,815,1,9,757,
1425,33.3,1443,0,10,1363,
1426,65.23,3033,1,19,2829,
1427,31.48,1414,1,11,1361,
1428,53.6,2056,1,6,1924,
1429,32.43,1329,1,2,1152,
1430,64.73,2530,1,18,2199,
1431,48.37,2919,1,10,2768,
1432,31.94,1342,0,4,1267,
1433,41.46,3045,1,29,2871,
1434,16.21,615,1,4,600,
1435,50.99,2430,1,24,2331,
1436,48.6,3579,1,10,3432,
1437,50.2,2754,1,12,2472,
1438,48.55,2429,1,23,2134,
1439,48.3,1933,1,20,1769,
1440,16.28,1051,1,17,978,
1441,99.77,4635,1,31,4345,
1442,49.23,1825,1,6,1701,
1443,32.07,1354,1,7,1259,
1444,63.88,3388,1,13,3179,
1445,47.22,2104,1,16,1974,
1446,23.82,865,1,7,817,
1447,32.46,1708,1,10,1556,
1448,49.0,2425,1,17,2252,
1449,32.34,1394,1,16,1332,
1450,63.51,2303,0,12,2145,
1451,65.28,2583,1,16,2360,
1452,24.76,1169,1,3,1069,
1453,32.08,1357,1,21,1284,
1454,48.34,2290,1,20,2152,
1455,64.13,1985,1,18,1799,
1456,6.84,235,0,1,216,
1457,65.65,3705,1,32,3453,
1458,48.65,2111,1,20,2002,
1459,100.92,4996,1,24,4534,
1460,49.7,2005,0,13,1789,
1461,31.9,1251,0,9,1056,
1462,47.22,2017,1,28,1868,
1463,48.89,1615,1,11,1466,
1464,31.21,1972,1,11,1827,
1465,31.27,1595,1,8,1513,
1466,51.8,2786,1,13,2615,
1467,40.69,1955,1,20,1807,
1468,64.96,2739,1,23,2512,
1469,24.21,890,0,3,824,
1470,24.95,1051,1,10,979,
1471,97.54,4388,1,32,4085,
1472,31.63,1387,0,10,1291,
1473,63.37,3390,1,35,2935,
1474,31.67,1127,1,9,1090,
1475,49.24,2309,1,19,2170,
1476,8.81,503,1,3,494,
1477,32.89,1176,1,11,1116,
1478,47.17,2262,1,21,2195,
1479,38.4,1216,1,11,1185,
1480,50.72,1847,1,15,1769,
1481,17.17,910,0,4,847,
1482,50.88,1658,0,5,1533,
1483,39.73,1674,1,18,1593,
1484,41.63,1909,1,18,1711,
1485,24.54,1156,1,5,1104,
1486,31.96,1345,1,8,1288,
1487,66.14,2902,1,41,2748,
1488,34.59,447,0,6,372,
1489,32.88,1879,1,22,1766,
1490,61.94,2695,1,13,2556,
1491,47.85,2814,1,16,2464,
1492,32.03,1214,1,14,1132,
1493,41.39,1522,1,13,1470,
1494,7.23,291,0,3,280,
1495,63.49,1612,1,16,1443,
1496,51.53,2185,1,25,2059,
1497,41.1,1284,1,16,1219,
1498,31.95,2511,1,44,2286,
1499,24.2,1083,0,9,1034,
1500,16.85,794,1,5,765,
1501,55.38,1710,1,8,1486,
1502,98.12,3858,1,24,3670,
1503,31.09,1239,1,13,1181,
1504,32.57,1484,1,20,1403,
1505,40.65,1510,1,13,1391,
1506,38.79,2093,1,27,1914,
1507,68.71,2274,0,10,2026,
1508,32.48,1525,1,14,1398,
1509,31.22,906,1,6,808,
1510,32.4,860,0,11,776,
1511,50.35,3078,1,16,2844,
1512,18.11,1635,1,14,1478,
1513,31.24,1164,1,6,1069,
1514,31.83,1349,1,10,1296,
1515,31.4,1320,1,11,1245,
1516,64.98,3392,1,22,3166,
1517,64.4,2961,1,29,2759,
1518,48.14,1867,1,14,1727,
1519,50.13,1805,0,11,1704,
1520,32.4,1343,1,3,1266,
1521,32.97,1326,1,12,1252,
1522,61.86,3103,1,36,2915,
1523,52.78,2674,1,22,2493,
1524,52.91,2694,1,19,2504,
1525,65.76,2721,0,14,2595,
1526,32.4,1814,1,16,1708,
1527,41.11,3182,1,46,2885,
1528,46.28,1905,0,12,1741,
1529,39.75,1318,0,7,1248,
1530,48.21,1792,1,17,1619,
1531,71.74,2650,1,22,2510,
1532,45.99,2506,1,12,2254,
1533,49.43,1421,1,8,1310,
1534,32.26,2078,1,14,1936,
1535,54.75,1964,1,14,1780,
1536,44.03,1284,0,7,1210,
1537,67.13,3145,1,17,2971,
1538,59.32,4223,1,35,3646,
1539,43.29,1459,1,20,1287,
1540,40.66,1426,1,21,1369,
1541,65.4,2368,1,26,2167,
1542,31.58,2453,1,31,2116,
1543,48.8,2073,1,19,1882,
1544,17.37,589,0,8,559,
1545,69.0,2897,1,23,2797,
1546,32.41,1459,1,10,1335,
1547,49.81,2460,1,7,2323,
1548,24.12,786,0,3,743,
1549,49.76,2057,1,15,1965,
1550,3.23,134,0,3,131,
1551,58.83,2314,1,27,2123,
1552,31.77,1925,1,15,1825,
1553,47.09,1665,0,4,1434,
1554,56.22,2010,1,28,1755,
1555,7.13,494,0,1,450,
1556,48.57,3217,1,12,2835,
1557,32.08,1551,1,13,1436,
1558,40.52,1328,1,9,1199,
1559,32.34,1164,0,15,1125,
1560,32.07,1175,1,17,1134,
1561,48.96,2002,1,17,1852,
1562,40.86,2502,1,20,2216,
1563,16.19,743,0,4,706,
1564,41.13,2296,1,34,2067,
1565,41.03,1438,0,17,1310,
1566,31.91,1280,1,19,1210,
1567,48.83,1542,0,2,1426,
1568,50.22,1869,1,9,1773,
1569,40.12,2214,1,17,2008,
1570,32.39,1422,1,17,1212,
1571,27.77,1022,1,10,966,
1572,40.39,2139,1,23,1940,
1573,63.97,2056,1,21,1932,
1574,37.32,1725,1,18,1576,
1575,32.89,2375,1,38,2244,
1576,31.23,1367,1,11,1288,
1577,15.4,890,1,17,857,
1578,31.96,1057,1,6,912,
1579,31.97,1213,0,23,1131,
1580,62.68,4100,1,29,3815,
1581,52.34,2559,1,15,2451,
1582,35.08,2017,1,17,1898,
1583,31.05,2015,1,13,1867,
1584,48.07,1742,1,10,1618,
1585,64.01,2507,1,19,2209,
1586,56.58,2437,1,12,2190,
1587,15.44,569,0,8,538,
1588,34.32,1420,1,11,1243,
1589,17.81,1000,1,2,936,
1590,50.06,2039,1,17,1798,
1591,49.67,2013,1,13,1878,
1592,54.86,2959,1,15,2759,
1593,47.85,2415,0,10,2316,
1594,49.14,2971,1,35,2862,
1595,48.63,1602,1,14,1444,
1596,32.49,1366,0,4,1212,
1597,49.1,1873,1,25,1657,
1598,31.71,1413,1,11,1346,
1599,33.58,1899,1,14,1652,
1600,30.8,2159,1,12,1972,
1601,48.38,2155,1,11,1971,
1602,32.43,1540,1,9,1364,
1603,65.34,2836,1,15,2667,
1604,34.09,1799,1,24,1701,
1605,32.49,2329,1,13,2233,
1606,31.74,1449,1,9,1340,
1607,31.87,1244,1,22,1150,
1608,47.78,2330,1,39,2111,
1609,32.41,1893,1,13,1733,
1610,16.16,1114,1,12,1057,
1611,30.98,940,1,11,866,
1612,31.48,1679,0,7,1557,
1613,23.4,934,1,5,882,
1614,32.35,981,0,6,912,
1615,32.74,1488,0,6,1375,
1616,32.59,1400,1,15,1298,
1617,40.82,1638,1,9,1571,
1618,73.53,3020,1,20,2733,
1619,47.66,1514,1,16,1371,
1620,44.04,2694,0,14,2592,
1621,65.48,4675,1,30,4470,
1622,21.83,1002,1,8,964,
1623,32.98,1363,0,10,1271,
1624,6.95,487,1,2,461,
1625,47.57,1733,0,15,1612,
1626,45.99,2293,1,21,2176,
1627,48.69,2338,1,26,2154,
1628,47.88,1957,1,9,1888,
1629,33.43,1523,1,12,1445,
1630,32.09,1307,1,14,1271,
