,state,spend,Impressions,leads,link_clicks,reach,Agency Tiers
5237,CA,32.03,1665,1,10,1596,4
5238,IL,48.69,2138,1,4,2022,4
5239,NY,64.03,2118,1,14,2049,4
5240,OH,24.21,1433,1,12,1366,4
5241,CA,16.23,728,1,8,717,4
5242,TX,65.21,3158,1,43,2891,4
5243,OK,33.2,1572,0,3,1404,4
5244,CA,48.86,2028,0,14,1872,4
5245,NE,58.88,3194,1,34,2916,4
5246,IL,172.5,5398,1,21,4957,4
5247,NY,32.48,1149,1,9,1056,4
5248,NJ,38.99,1509,1,5,1356,4
5249,CA,48.19,1461,0,9,1315,4
5250,IL,148.22,6013,1,27,5684,4
5251,IL,148.2,5085,1,36,4689,4
5252,NY,32.88,1862,1,11,1800,4
5253,CA,23.66,860,1,10,813,4
5254,OH,65.87,2642,1,31,2442,4
5255,OK,32.31,1594,1,7,1458,4
5256,FL,36.7,1150,0,22,1116,4
5257,CA,30.64,943,1,6,798,4
5258,TX,65.73,3501,1,48,3301,4
5259,CA,80.34,2605,1,19,2404,4
5260,CA,16.3,757,1,12,717,4
5261,CA,31.93,1486,0,20,1389,4
5262,TX,50.09,1658,1,11,1514,4
5263,NE,58.16,2984,0,62,2795,4
5264,IL,24.66,1138,1,9,1052,4
5265,OH,32.21,1664,1,28,1549,4
5266,CA,97.9,2946,1,31,2521,4
5267,CO,40.72,1745,1,7,1645,4
5268,CA,23.45,680,0,3,648,4
5269,GA,63.36,3595,1,36,3439,4
5270,CA,103.68,2744,1,25,2419,4
5271,CO,33.14,1040,0,9,960,4
5272,IL,51.2,2122,1,11,2002,4
5273,CA,33.29,1461,1,5,1339,4
5274,SC,31.84,1217,1,7,1128,4
5275,NY,65.28,2591,1,28,2346,4
5276,NY,62.03,2736,1,39,2516,4
5277,OH,23.76,1487,0,7,1278,4
5278,TN,49.97,1365,1,14,1254,4
5279,NJ,39.82,1908,1,8,1819,4
5280,NJ,37.2,1485,0,5,1388,4
5281,NY,65.21,2481,0,12,2216,4
5282,OK,32.68,1897,0,14,1581,4
5283,SC,15.57,1045,0,5,984,4
5284,NY,62.02,1886,1,6,1777,4
5285,NE,74.16,5982,1,45,5685,4
5286,CA,16.63,675,1,5,639,4
5287,NJ,38.16,1745,0,5,1606,4
5288,NJ,18.73,611,1,1,568,4
5289,TX,25.78,1157,1,10,1122,4
5290,NY,62.68,2290,1,34,2098,4
5291,CA,15.71,777,0,1,745,4
5292,OH,31.75,2185,1,17,2042,4
5293,OK,31.32,1578,0,6,1398,4
5294,CA,18.33,818,0,9,799,4
5295,CA,49.68,2507,1,34,2365,4
5296,CA,45.32,2055,1,19,1906,4
5297,TX,26.5,1485,1,18,1457,4
5298,CO,32.38,1149,1,7,1065,4
5299,TN,50.42,2259,1,18,2027,4
5300,CO,41.4,1561,1,12,1476,4
5301,CA,23.52,865,1,4,813,4
5302,CA,48.66,2038,1,16,1930,4
5303,OK,32.27,1843,0,4,1719,4
5304,OK,31.93,1706,1,12,1574,4
5305,NY,28.99,1387,1,17,1367,4
5306,SC,16.32,1082,0,3,1040,4
5307,SC,16.73,618,1,3,542,4
5308,CA,49.28,2146,1,15,2038,4
5309,CA,50.17,2177,1,41,2047,4
5310,OH,32.15,1440,1,16,1368,4
5311,NJ,19.25,677,0,1,588,4
5312,NE,57.6,2732,1,63,2554,4
5313,NY,65.23,2821,1,20,2692,4
5314,CA,15.86,775,1,16,704,4
5315,TX,65.38,2814,1,15,2542,4
5316,TX,20.27,784,0,12,746,4
5317,CA,49.36,2683,1,31,2507,4
5318,TX,32.61,1386,0,11,1231,4
5319,CA,48.95,2304,1,31,2201,4
5320,SC,16.25,642,0,4,585,4
5321,TN,51.5,2521,1,31,2369,4
5322,NY,27.63,1320,1,8,1279,4
5323,CA,35.41,1552,1,15,1444,4
5324,TX,26.01,1219,1,10,1169,4
5325,GA,77.74,2960,1,31,2724,4
5326,CA,49.26,1730,1,22,1574,4
5327,IL,24.35,1291,1,12,1183,4
5328,CA,27.94,825,1,16,783,4
5329,OK,33.19,1446,1,11,1256,4
5330,NJ,37.62,1479,0,5,1436,4
5331,NY,62.82,2718,1,28,2441,4
5332,CA,18.36,715,1,6,693,4
5333,OH,23.86,974,0,13,933,4
5334,CA,47.93,2194,1,19,2107,4
5335,IL,20.01,846,0,5,787,4
5336,OK,32.03,1602,0,21,1521,4
5337,CO,32.4,1601,1,16,1530,4
5338,CO,55.47,1176,0,7,1025,4
5339,TX,62.91,3154,1,43,2902,4
5340,TX,48.71,2879,0,9,2530,4
5341,CA,15.97,978,0,3,957,4
5342,CA,66.32,2119,1,24,2011,4
5343,NY,63.67,2369,1,15,2191,4
5344,SC,32.55,1826,1,18,1722,4
5345,SC,14.8,783,1,12,683,4
5346,OH,31.86,1587,0,6,1474,4
5347,FL,43.64,1656,1,18,1504,4
5348,GA,82.7,4318,1,51,4020,4
5349,CA,23.93,954,0,6,920,4
5350,OH,32.72,1665,1,17,1613,4
5351,GA,24.88,1413,1,32,1321,4
5352,CA,49.11,2258,1,19,2113,4
5353,IL,34.42,1819,1,26,1738,4
5354,TX,25.77,820,1,11,795,4
5355,CA,40.31,1823,1,13,1666,4
5356,CA,80.53,3080,1,47,2878,4
5357,NY,38.58,1649,1,8,1626,4
5358,TN,50.6,2475,0,15,2309,4
5359,TX,25.57,935,0,10,827,4
5360,NY,60.16,2507,1,15,2338,4
5361,CA,50.53,2251,1,33,2111,4
5362,TN,47.18,2436,0,15,2265,4
5363,CA,48.17,1926,1,17,1749,4
5364,CA,49.27,2010,1,23,1935,4
5365,TN,48.6,1815,1,9,1685,4
5366,GA,25.83,1015,0,4,938,4
5367,OH,32.14,2132,1,9,1987,4
5368,SC,15.94,980,0,1,921,4
5369,SC,31.41,1723,1,10,1639,4
5370,CA,31.79,1930,1,33,1766,4
5371,CA,99.08,2687,0,21,2488,4
5372,CA,47.49,2242,1,24,2083,4
5373,OH,22.64,922,1,1,865,4
5374,TX,30.72,733,0,2,676,4
5375,OH,31.33,1516,1,10,1427,4
5376,OK,32.05,1634,1,8,1452,4
5377,IL,50.87,2438,1,23,2261,4
5378,CA,49.46,2203,1,36,2093,4
5379,CO,40.38,1680,0,20,1573,4
5380,IL,33.64,1398,0,7,1224,4
5381,CA,31.92,1578,1,8,1457,4
5382,CA,49.01,1970,1,18,1845,4
5383,OH,24.57,1209,1,5,1109,4
5384,TX,33.44,2047,0,4,1794,4
5385,NY,30.82,1080,1,15,1046,4
5386,OH,23.32,1350,0,8,1175,4
5387,NJ,42.67,1786,0,11,1674,4
5388,GA,31.96,2292,1,29,2101,4
5389,CA,15.82,665,1,11,619,4
5390,NY,61.51,2146,1,18,2009,4
5391,SC,31.51,1518,1,14,1428,4
5392,OK,31.63,2059,1,15,1952,4
5393,CA,49.14,2866,1,20,2747,4
5394,CO,41.15,1154,1,9,1045,4
5395,CA,49.59,2077,1,13,1880,4
5396,GA,74.77,3993,1,82,3675,4
5397,CA,15.89,717,0,15,710,4
5398,CA,31.33,1031,0,6,970,4
5399,CO,32.0,1502,1,13,1438,4
5400,CA,48.26,1753,1,14,1469,4
5401,CO,48.43,2780,0,30,2640,4
5402,NE,75.48,5149,1,29,4822,4
5403,CA,41.56,1866,1,14,1734,4
5404,CO,31.89,2253,1,29,2053,4
5405,CA,81.08,2058,0,40,1876,4
5406,CA,0.0,0,0,0,0,4
5407,TX,31.8,1779,1,19,1536,4
5408,CA,48.44,1523,0,10,1395,4
5409,CA,70.88,2985,1,33,2729,4
5410,TN,50.67,2093,1,8,1952,4
5411,NJ,38.25,1165,1,9,1050,4
5412,OH,33.11,1635,1,16,1586,4
5413,CA,15.92,834,1,7,830,4
5414,NJ,39.35,1440,1,11,1347,4
5415,CO,40.11,1453,1,10,1400,4
5416,CA,45.78,2735,1,28,2483,4
5417,TN,50.17,3242,1,48,3072,4
5418,CA,50.56,1558,0,9,1387,4
5419,CO,32.66,1434,1,11,1358,4
5420,NY,28.32,1126,1,12,1097,4
5421,SC,29.99,1246,0,8,1135,4
5422,CA,30.4,1225,1,15,1113,4
5423,CO,32.27,1113,1,12,1062,4
5424,CA,32.32,1135,0,9,1043,4
5425,CO,32.12,1127,1,3,1075,4
5426,NY,62.86,2966,1,19,2864,4
5427,IL,18.09,924,1,6,834,4
5428,NY,31.5,1556,1,9,1533,4
5429,TX,31.71,1430,0,10,1321,4
5430,OH,65.58,3147,1,31,2905,4
5431,OH,23.93,1407,0,6,1290,4
5432,NY,33.62,1287,1,10,1242,4
5433,TX,31.48,1319,1,5,1179,4
5434,CA,47.07,1828,0,9,1632,4
5435,TX,64.67,3837,1,67,3623,4
5436,NY,64.7,3214,1,49,2814,4
5437,CA,31.87,1359,1,19,1255,4
5438,CA,31.67,1453,0,7,1378,4
5439,TX,32.37,1536,0,4,1441,4
5440,NE,55.85,2342,1,35,2173,4
5441,TN,47.94,1837,1,16,1616,4
5442,CA,23.47,912,0,6,878,4
5443,CA,49.72,1688,0,2,1482,4
5444,TX,40.45,1428,1,15,1281,4
5445,IL,147.5,5045,1,68,4734,4
5446,CO,32.22,1194,0,12,1062,4
5447,CA,50.36,2120,1,22,1953,4
5448,CA,41.17,1571,1,14,1461,4
5449,OH,56.47,2628,1,20,2458,4
5450,CO,31.89,740,1,2,680,4
5451,OH,23.94,1662,0,4,1546,4
5452,CO,32.04,963,1,7,889,4
5453,CA,32.61,1577,1,26,1511,4
5454,NY,31.85,1480,1,12,1451,4
5455,IL,145.79,5761,1,29,5384,4
5456,CA,48.17,934,1,28,894,4
5457,NY,32.97,1284,1,17,1191,4
5458,IL,157.95,6211,1,42,5987,4
5459,NJ,43.03,1342,0,6,1141,4
5460,CA,48.56,1764,1,4,1595,4
5461,OH,24.0,1072,1,11,996,4
5462,NE,74.0,3237,1,24,2970,4
5463,NY,32.14,1201,0,5,1120,4
5464,CA,57.93,3125,1,14,2984,4
5465,NJ,40.51,1697,1,14,1598,4
5466,CA,49.42,2157,0,17,1943,4
5467,CA,24.23,1046,1,7,1016,4
5468,TX,66.57,3999,1,106,3850,4
5469,TX,21.35,1114,0,12,1051,4
5470,CA,32.32,1165,1,16,1073,4
5471,CA,31.57,1415,1,26,1320,4
5472,CO,32.28,2090,1,12,2025,4
5473,CA,15.89,845,1,9,777,4
5474,CA,48.24,1977,0,7,1809,4
5475,TX,21.83,766,1,10,718,4
5476,CO,31.16,1565,0,5,1396,4
5477,IL,49.03,3204,1,18,3014,4
5478,CA,55.42,2724,1,12,2547,4
5479,CA,23.87,1121,0,14,1067,4
5480,IL,49.66,2185,1,14,2083,4
5481,SC,15.93,980,1,6,913,4
5482,TX,40.47,1666,1,16,1617,4
5483,CA,32.07,1490,1,9,1385,4
5484,TX,31.05,1570,1,7,1469,4
5485,CA,81.96,3297,1,52,3102,4
5486,FL,24.92,1224,1,10,1085,4
5487,NY,32.13,1376,1,10,1297,4
5488,TX,49.79,2020,1,17,1813,4
5489,CA,24.17,941,0,15,921,4
5490,NJ,39.3,2012,1,11,1904,4
5491,TX,39.44,1790,1,14,1709,4
5492,CA,23.7,1141,1,22,1125,4
5493,CA,44.67,2522,0,27,2304,4
5494,TN,85.93,3514,1,17,3265,4
5495,NJ,38.92,1475,1,9,1380,4
5496,SC,15.79,622,0,5,579,4
5497,CO,30.88,1021,1,8,997,4
5498,OH,23.3,1142,1,10,1077,4
5499,NJ,38.92,1429,0,10,1354,4
5500,TX,69.12,3144,1,56,2908,4
5501,VA,31.7,1205,0,7,1040,4
5502,CO,55.19,1281,1,10,1200,4
5503,OK,32.26,1672,1,19,1580,4
5504,IL,17.67,685,0,8,583,4
5505,TN,53.3,3319,1,14,2913,4
5506,NJ,39.44,1499,1,15,1384,4
5507,CA,49.59,2344,1,16,2227,4
5508,OK,31.99,2206,0,11,1951,4
5509,CA,31.49,1368,1,11,1304,4
5510,CA,16.38,703,1,7,661,4
5511,VA,37.2,1239,0,3,1103,4
5512,OH,32.82,2222,1,21,2050,4
5513,CA,51.67,2409,1,14,2230,4
5514,CA,23.07,609,1,7,581,4
5515,SC,16.23,787,0,4,737,4
5516,TX,32.14,2087,1,19,1921,4
5517,CA,15.67,627,1,4,593,4
5518,GA,37.61,1548,1,9,1372,4
5519,SC,16.17,744,1,5,693,4
5520,OH,32.2,1686,1,16,1634,4
5521,CA,97.71,2724,1,43,2543,4
5522,TX,32.54,1497,0,11,1375,4
5523,TX,70.49,2942,1,26,2642,4
5524,CA,49.15,1775,1,14,1619,4
5525,NY,32.16,792,1,7,745,4
5526,CA,63.65,2666,1,23,2475,4
5527,SC,30.89,1410,1,23,1340,4
5528,CA,23.64,815,0,7,794,4
5529,OH,31.39,1534,0,10,1483,4
5530,SC,16.9,625,0,4,584,4
5531,CA,48.79,1248,1,18,1176,4
5532,CA,48.15,1338,0,6,1239,4
5533,GA,83.19,3573,1,36,3361,4
5534,TX,34.31,2338,1,8,2034,4
5535,CA,15.98,857,1,6,820,4
5536,CA,48.71,1587,1,10,1425,4
5537,SC,16.98,897,0,6,825,4
5538,CA,19.98,755,1,6,738,4
5539,CA,47.82,1054,0,7,969,4
5540,FL,25.3,990,0,5,871,4
5541,NE,76.96,3310,1,32,3041,4
5542,NJ,44.43,1704,1,14,1507,4
5543,NY,29.07,988,1,9,960,4
5544,OH,24.17,1388,1,12,1288,4
5545,CO,40.94,1189,0,6,1077,4
5546,VA,0.0,0,0,0,0,4
5547,NY,61.77,2797,0,32,2524,4
5548,NJ,39.37,1653,1,12,1558,4
5549,CA,47.34,1573,1,8,1464,4
5550,IL,33.76,1819,1,25,1743,4
5551,CA,48.88,2107,1,11,1856,4
5552,CO,37.19,2174,1,24,1935,4
5553,CA,16.3,1065,1,8,967,4
5554,SC,31.99,1917,1,24,1850,4
5555,OH,32.62,1967,1,15,1892,4
5556,NJ,39.86,1605,1,15,1476,4
5557,IL,165.84,5997,1,56,5596,4
5558,TX,69.35,3335,1,66,2994,4
5559,GA,23.78,1368,1,21,1312,4
5560,NY,30.96,1187,1,8,1111,4
5561,NY,38.3,1860,1,15,1795,4
5562,TN,48.83,1875,1,31,1752,4
5563,SC,32.47,1793,0,13,1723,4
5564,OH,31.06,1872,1,22,1789,4
5565,NY,56.78,2364,1,11,2183,4
5566,TX,26.0,1231,1,10,1201,4
5567,IL,16.93,785,0,6,727,4
5568,NJ,38.76,1928,1,6,1845,4
5569,NE,72.32,4300,1,32,3839,4
5570,NY,30.94,1281,1,14,1205,4
5571,SC,32.04,1543,0,10,1407,4
5572,CA,47.05,1748,1,8,1594,4
5573,OH,30.86,1666,0,17,1561,4
5574,CO,31.85,1389,1,10,1350,4
5575,TX,31.82,2086,0,4,1910,4
5576,CA,32.07,1552,1,10,1509,4
5577,CA,97.72,2605,1,22,2343,4
5578,IL,40.09,1459,1,20,1346,4
5579,TN,14.79,898,1,5,793,4
5580,CA,56.92,2721,1,13,2576,4
5581,OH,31.75,1685,1,17,1598,4
5582,NJ,39.23,1423,1,8,1324,4
5583,IL,23.97,1311,1,7,1154,4
5584,TX,48.67,2785,0,7,2412,4
5585,CO,56.64,1825,1,15,1616,4
5586,OH,24.54,1637,0,4,1538,4
5587,CO,39.17,1587,1,17,1527,4
5588,GA,23.35,1002,0,11,929,4
5589,CA,15.83,674,0,1,664,4
5590,TX,31.78,1983,1,28,1813,4
5591,CA,16.36,616,0,10,574,4
5592,CO,49.98,3397,1,33,3262,4
5593,NE,75.87,3837,1,33,3613,4
5594,CA,18.14,756,1,12,726,4
5595,SC,16.28,908,1,7,853,4
5596,IL,24.45,940,1,5,843,4
5597,NY,69.94,3187,1,30,2861,4
5598,OH,24.23,1560,1,9,1465,4
5599,CA,48.43,1666,1,12,1454,4
5600,OH,31.86,1490,1,18,1411,4
5601,OH,24.72,1074,0,9,944,4
5602,NJ,38.76,1861,1,15,1782,4
5603,OH,32.31,1754,1,14,1701,4
5604,SC,29.18,1341,1,8,1192,4
5605,VA,0.0,0,0,0,0,4
5606,TX,26.26,1089,1,15,1055,4
5607,NY,65.63,3514,1,36,3099,4
5608,IL,142.52,4067,1,30,3770,4
5609,TN,85.31,3555,1,15,3213,4
5610,OH,24.41,1233,0,2,1058,4
5611,CA,31.98,1348,1,6,1277,4
5612,TX,26.35,1150,1,6,1040,4
5613,CA,28.28,769,0,3,716,4
5614,CA,48.08,1628,1,14,1426,4
5615,OK,31.28,1325,0,3,1188,4
5616,SC,30.97,1727,1,19,1537,4
5617,OH,16.19,929,0,6,869,4
5618,NJ,42.67,1612,1,12,1472,4
5619,CA,49.44,2022,1,5,1904,4
5620,FL,23.84,766,1,8,705,4
5621,TX,19.98,711,1,3,685,4
5622,CA,48.22,2045,0,15,1942,4
5623,CA,49.42,2029,1,13,1856,4
5624,NJ,41.6,1502,1,12,1343,4
5625,IL,26.25,1261,1,4,1205,4
5626,CA,57.76,2893,1,19,2762,4
5627,OH,31.21,1813,1,15,1700,4
5628,GA,73.92,3930,1,62,3656,4
5629,CA,39.9,1685,1,22,1531,4
5630,NJ,41.57,1482,1,4,1306,4
5631,TN,24.62,1088,1,10,1009,4
5632,NY,37.71,1854,1,13,1780,4
5633,NY,32.17,1160,0,2,1121,4
5634,CA,80.43,3487,1,33,3287,4
5635,CA,50.41,1227,1,8,1083,4
5636,OH,32.55,1905,1,33,1825,4
5637,CA,32.14,1711,1,19,1623,4
5638,IL,23.76,927,0,3,826,4
5639,CA,41.36,2354,1,9,2094,4
5640,CA,19.37,636,1,4,622,4
5641,FL,2.48,89,0,1,89,4
5642,OK,15.18,562,0,3,534,4
5643,CO,34.46,1591,1,8,1537,4
5644,TN,100.0,4064,1,23,3846,4
5645,GA,74.23,3875,1,43,3578,4
5646,OH,41.19,2301,0,19,2169,4
5647,CO,31.93,1020,1,10,989,4
5648,CA,57.38,2039,1,16,1891,4
5649,CA,41.17,2335,0,14,2153,4
5650,CA,31.72,1582,1,17,1487,4
5651,GA,23.85,1057,0,11,990,4
5652,CA,49.74,2000,0,10,1667,4
5653,NJ,39.74,1760,1,6,1620,4
5654,SC,15.59,701,0,1,659,4
5655,CO,31.7,1765,1,17,1698,4
5656,CA,47.01,1854,0,15,1682,4
5657,CA,48.98,2016,1,18,1787,4
5658,IL,143.8,5461,1,36,5237,4
5659,CA,48.78,2267,1,23,2184,4
5660,CA,41.43,2238,1,16,2071,4
5661,CA,15.99,682,1,9,640,4
5662,CO,30.84,1987,0,16,1903,4
5663,TX,28.29,914,0,3,866,4
5664,TX,62.75,3661,1,55,3294,4
5665,TX,32.46,2219,1,12,1893,4
5666,OK,33.19,1839,0,9,1687,4
5667,CO,56.74,1660,0,8,1486,4
5668,OK,30.89,1605,1,6,1472,4
5669,CA,48.79,2141,1,15,2000,4
5670,VA,32.49,1149,0,6,1003,4
5671,OK,31.58,1306,0,10,1230,4
5672,CA,31.91,1397,1,14,1289,4
5673,NY,37.13,1303,1,6,1238,4
5674,CA,108.22,2651,1,33,2250,4
5675,OH,40.48,1787,1,13,1696,4
5676,CA,50.13,2433,1,20,2245,4
5677,CO,40.53,1791,1,22,1709,4
5678,CO,32.69,1410,1,16,1250,4
5679,NJ,39.07,1705,1,12,1662,4
5680,CA,49.74,2102,0,11,2011,4
5681,IL,49.41,1599,1,3,1512,4
5682,NY,65.87,2848,1,22,2590,4
5683,OH,0.0,0,0,1,0,4
5684,TX,19.74,774,0,5,749,4
5685,TX,32.51,1935,1,20,1735,4
5686,TX,19.26,759,0,2,719,4
5687,GA,24.61,996,1,21,960,4
5688,OK,32.54,1395,0,8,1276,4
5689,OH,24.41,1284,1,8,1210,4
5690,OH,41.24,1925,1,21,1808,4
5691,CA,41.12,2584,1,13,2434,4
5692,NJ,37.71,1863,1,7,1804,4
5693,CA,49.56,1976,1,9,1764,4
5694,CA,24.61,750,1,5,705,4
5695,OH,32.49,1920,0,19,1835,4
5696,OK,31.91,2326,1,15,2240,4
5697,GA,24.51,1256,1,37,1195,4
5698,CA,16.0,707,1,9,687,4
5699,CA,32.4,1529,1,17,1432,4
5700,IL,36.16,1640,0,43,1543,4
5701,IL,148.16,8626,1,49,8292,4
5702,OK,34.36,1254,1,7,1166,4
5703,OH,31.43,1576,1,17,1480,4
5704,CA,39.52,1894,1,19,1747,4
5705,CA,24.37,636,0,6,609,4
5706,CO,39.47,1049,1,17,989,4
5707,TX,32.78,1380,0,14,1261,4
5708,NY,31.43,1658,0,3,1597,4
5709,NY,30.66,840,1,3,769,4
5710,TX,20.04,764,0,7,731,4
5711,IL,22.86,842,0,7,783,4
5712,OH,32.44,1719,1,8,1656,4
5713,IL,173.96,8751,1,41,7864,4
5714,NY,28.9,1308,1,7,1263,4
5715,OK,31.91,1616,0,8,1453,4
5716,CO,58.65,1560,1,7,1396,4
5717,NJ,39.25,1584,1,10,1471,4
5718,NY,62.92,2334,1,14,2167,4
5719,CA,47.54,2272,1,24,2080,4
5720,OH,23.03,1212,1,6,1156,4
5721,GA,23.96,1360,0,22,1314,4
5722,CA,94.53,2354,0,31,2145,4
5723,OH,98.15,5752,1,55,5428,4
5724,TX,39.67,1540,0,4,1455,4
5725,CA,49.15,1927,0,25,1778,4
5726,OK,31.44,1582,1,21,1511,4
5727,SC,16.04,670,0,0,627,4
5728,SC,32.09,1136,1,8,1089,4
5729,OH,31.72,1741,1,8,1597,4
5730,CA,0.0,0,0,3,0,4
5731,GA,37.05,1832,1,15,1688,4
5732,CA,50.83,2123,1,10,2028,4
5733,CA,29.26,1189,1,15,1128,4
5734,CA,48.05,2074,1,22,1928,4
5735,IL,125.29,4129,1,18,4019,4
5736,NE,76.64,4430,1,54,4147,4
5737,FL,17.12,662,1,16,607,4
5738,NJ,38.23,2178,0,11,1979,4
5739,OH,24.2,1455,1,11,1342,4
5740,IL,148.21,4953,1,27,4780,4
5741,OH,33.26,1146,1,10,1079,4
5742,IL,21.2,788,0,3,695,4
5743,OH,32.03,1807,1,11,1732,4
5744,CA,59.24,1627,1,13,1521,4
5745,GA,30.76,1801,1,36,1669,4
5746,CA,48.92,1614,1,6,1416,4
5747,TX,31.04,2114,1,9,1863,4
5748,NY,65.41,2687,1,20,2392,4
5749,CA,48.97,1883,1,17,1778,4
5750,CA,44.86,1744,1,15,1600,4
5751,NJ,39.34,1652,0,7,1506,4
5752,GA,32.27,2542,1,46,2436,4
5753,OH,31.63,1544,0,9,1484,4
5754,SC,32.14,1348,0,13,1253,4
5755,CA,47.85,2037,1,27,1900,4
5756,SC,29.24,1233,1,18,1095,4
5757,GA,82.77,3923,1,43,3769,4
5758,SC,29.95,1163,1,16,1014,4
5759,NY,32.18,1283,1,7,1191,4
5760,CO,31.69,1475,1,11,1425,4
5761,GA,75.18,3569,1,34,3406,4
5762,CA,58.01,2639,1,14,2591,4
5763,NJ,37.61,1231,0,3,1148,4
5764,CA,15.95,712,0,5,650,4
5765,TX,49.65,2910,0,21,2544,4
5766,NY,66.08,3271,1,35,2846,4
5767,CA,49.1,2496,1,21,2291,4
5768,OH,32.08,533,1,14,491,4
5769,CA,57.4,3018,1,19,2892,4
5770,CA,48.26,2036,1,25,1918,4
5771,CA,48.85,2406,0,13,2271,4
5772,TX,55.67,3592,1,35,2931,4
5773,OK,32.23,1677,1,5,1481,4
5774,CA,49.77,2474,1,15,2320,4
5775,NY,68.42,1771,1,10,1711,4
5776,CO,31.84,1350,1,16,1298,4
5777,OK,32.33,1769,1,10,1655,4
5778,SC,14.87,729,1,8,673,4
5779,NJ,43.15,1706,0,5,1583,4
5780,IL,25.46,965,1,6,904,4
5781,TN,105.02,4881,1,20,4173,4
5782,OH,24.36,1043,0,2,995,4
5783,OH,31.12,1531,0,13,1464,4
5784,TX,49.75,2469,1,18,2244,4
5785,CA,48.56,1461,0,9,1318,4
5786,NY,34.02,1186,1,15,1156,4
5787,OH,39.73,1886,0,20,1775,4
5788,OH,64.81,2748,1,23,2629,4
5789,CO,40.38,1832,1,13,1715,4
5790,CO,40.74,1799,1,36,1691,4
5791,NY,39.18,1755,1,6,1740,4
5792,TX,65.56,2692,1,100,2161,4
5793,NY,28.69,1480,1,11,1446,4
5794,SC,33.97,1321,1,13,1233,4
5795,CA,34.58,1311,1,16,1198,4
5796,OH,24.09,1203,0,4,1132,4
5797,TN,94.65,4243,0,21,3940,4
5798,SC,15.46,677,0,3,629,4
5799,NY,58.46,3182,1,22,2889,4
5800,CA,31.51,1736,0,12,1645,4
5801,CA,16.5,504,1,12,493,4
5802,TN,26.27,869,1,9,811,4
5803,TX,48.48,2445,1,25,2315,4
5804,SC,27.98,1347,1,9,1285,4
5805,CA,24.47,1247,0,24,1204,4
5806,TX,39.4,1366,0,9,1331,4
5807,TX,48.72,2021,1,22,1801,4
5808,CA,16.22,768,0,17,741,4
5809,NY,64.47,1876,1,9,1772,4
5810,OH,32.24,1986,0,22,1911,4
5811,TN,47.69,1465,1,15,1335,4
5812,NY,30.69,1456,1,14,1377,4
5813,OH,24.14,1423,0,12,1378,4
5814,SC,32.54,1473,1,9,1380,4
5815,OH,56.19,2675,0,17,2497,4
5816,OH,23.24,947,0,5,908,4
5817,NY,31.43,1324,0,14,1235,4
5818,OH,63.76,2213,1,19,2081,4
5819,CA,49.57,1858,0,8,1750,4
5820,OK,32.03,1649,1,20,1556,4
5821,CA,68.12,1867,0,21,1747,4
5822,OH,56.88,2518,1,12,2268,4
5823,IL,23.33,1037,0,5,946,4
5824,CA,64.24,2877,1,16,2625,4
5825,TX,26.24,979,1,10,927,4
5826,CA,49.64,2408,1,23,2309,4
5827,CA,50.12,1943,0,8,1857,4
5828,OH,39.95,1979,0,12,1801,4
5829,NY,31.93,1408,1,11,1340,4
5830,TN,49.23,2480,0,29,2308,4
5831,OH,24.04,1213,1,5,1126,4
5832,OK,32.28,1848,1,9,1718,4
5833,CA,49.47,1882,1,8,1753,4
5834,CA,32.15,1595,1,12,1447,4
5835,TX,18.59,1114,1,5,1050,4
5836,TX,25.81,1687,1,12,1663,4
5837,CA,49.54,2147,1,17,2094,4
5838,NY,30.75,1381,1,11,1350,4
5839,TX,65.72,2554,1,30,2355,4
5840,TX,30.92,2337,0,5,1996,4
5841,CA,0.0,0,0,0,0,4
5842,OK,31.66,1426,1,11,1312,4
5843,GA,31.51,2207,1,43,2068,4
5844,CO,41.8,1354,1,15,1292,4
5845,NJ,39.06,1658,0,8,1531,4
5846,CA,41.1,2064,1,16,1942,4
5847,NE,74.88,5789,1,39,5490,4
5848,OK,33.32,1415,1,13,1288,4
5849,SC,29.86,1207,1,8,1113,4
5850,NJ,39.16,1805,1,9,1639,4
5851,NE,76.14,4446,1,45,4257,4
5852,TX,64.96,2169,1,16,1961,4
5853,CA,37.12,1130,1,19,993,4
5854,TX,31.79,1464,0,8,1263,4
5855,CA,25.35,735,1,4,692,4
5856,NY,38.22,2002,1,20,1947,4
5857,GA,37.66,1475,0,5,1347,4
5858,VA,32.65,1428,0,7,1295,4
5859,IL,49.36,1887,1,11,1776,4
5860,OK,31.85,1444,1,14,1330,4
5861,CA,41.61,1643,1,23,1536,4
5862,FL,23.23,855,1,6,793,4
5863,CA,20.97,648,0,4,625,4
5864,NJ,39.22,1462,1,12,1407,4
5865,NY,31.53,1332,1,4,1293,4
5866,CA,37.3,1422,1,11,1328,4
5867,TN,51.36,1944,1,9,1696,4
5868,NY,28.75,1310,1,9,1275,4
5869,TX,68.77,2917,1,57,2736,4
5870,CA,31.6,1238,1,12,1111,4
5871,TX,32.34,1877,0,4,1695,4
5872,CA,47.71,2011,0,13,1818,4
5873,OH,32.32,1751,1,19,1686,4
5874,GA,37.66,1661,1,13,1492,4
5875,NY,37.56,1663,0,14,1640,4
5876,GA,24.39,885,1,5,801,4
5877,TX,49.65,2023,1,7,1773,4
5878,SC,29.54,1370,0,9,1142,4
5879,SC,31.83,1344,0,6,1198,4
