,state,spend,Impressions,leads,link_clicks,reach,Agency Tiers
710,GA,46.38,1907,1,36,1731,
711,NJ,81.12,2918,1,29,2641,
712,WA,48.61,2133,0,14,1876,
713,FL,41.35,1600,1,17,1491,
714,PA,41.25,2468,1,47,2120,
715,NC,50.33,1852,1,26,1713,
716,TX,48.34,2622,1,24,2443,
717,TX,23.95,1190,1,4,1115,
718,IN,31.84,2217,1,12,2079,
719,CA,24.92,1396,1,11,1354,
720,CA,6.68,285,1,5,264,
721,AZ,40.94,2599,1,33,2448,
722,WA,50.01,2142,0,7,1992,
723,AZ,49.88,2303,1,23,2230,
724,FL,16.04,404,0,7,374,
725,IL,32.36,1300,1,7,1191,
726,CA,64.47,3923,1,17,3767,
727,CA,36.98,1190,0,10,1089,
728,CA,69.16,3132,1,31,2930,
729,CA,48.09,1521,1,15,1313,
730,IL,31.11,1422,0,11,1322,
731,VA,31.68,1646,0,14,1559,
732,FL,63.18,2688,0,18,2504,
733,CA,64.06,2638,1,14,2529,
734,NV,35.37,1452,1,15,1360,
735,CA,32.37,1605,1,13,1534,
736,IL,31.0,1246,1,8,1094,
737,CA,65.44,2615,1,22,2406,
738,TX,32.02,1473,1,14,1390,
739,CA,50.14,2839,0,8,2699,
740,TX,32.83,1555,1,24,1429,
741,CA,6.95,170,1,1,157,
742,CA,32.79,1883,1,14,1699,
743,CA,72.03,4371,1,31,4066,
744,NC,48.08,1666,0,5,1569,
745,FL,38.99,1595,1,16,1496,
746,FL,52.69,2569,1,11,2369,
747,KS,49.6,1746,1,10,1646,
748,OH,16.02,789,0,5,689,
749,CA,50.21,2271,1,29,2210,
750,CA,6.93,218,0,4,209,
751,MI,41.0,1924,1,18,1571,
752,OH,32.04,1820,1,10,1713,
753,FL,39.92,1142,0,19,1032,
754,CA,64.09,3125,1,19,2934,
755,PA,41.92,2229,1,16,2013,
756,PA,33.0,2200,1,40,2115,
757,CA,7.86,435,0,2,383,
758,OH,15.95,760,1,10,697,
759,FL,31.84,1324,1,13,1238,
760,CA,67.19,2986,1,17,2796,
761,CA,32.15,1427,1,10,1340,
762,CA,62.69,1671,0,23,1482,
763,WA,48.39,1766,1,17,1591,
764,CA,48.24,2315,1,22,2172,
765,WA,49.37,1932,0,14,1706,
766,OH,31.07,1249,0,10,1175,
767,CA,49.91,2153,1,28,2078,
768,TX,32.34,1625,1,6,1546,
769,CA,31.0,1606,1,21,1569,
770,NC,49.62,1953,0,11,1773,
771,TX,32.14,1828,1,27,1679,
772,TX,51.64,2401,1,15,2239,
773,IN,31.46,1314,0,7,1257,
774,IN,30.94,1654,0,9,1551,
775,IL,32.1,1769,1,17,1655,
776,NJ,63.43,1974,1,22,1805,
777,WA,50.02,1889,0,10,1788,
778,CA,29.61,1793,1,16,1710,
779,TX,5.91,295,0,1,288,
780,CA,64.41,3034,1,13,2796,
781,UT,44.95,2517,1,13,2428,
782,NC,55.31,2426,1,22,2088,
783,CA,66.03,2797,1,22,2667,
784,PA,41.29,2505,1,23,2278,
785,CA,39.73,2258,1,20,2018,
786,CA,16.17,818,1,19,777,
787,CA,15.87,628,1,6,591,
788,WA,64.73,2252,0,9,1905,
789,OK,50.19,2663,1,12,2445,
790,WA,71.22,2622,1,28,2241,
791,CA,65.28,2829,1,36,2551,
792,TX,32.63,1319,1,10,1243,
793,NM,31.43,927,1,4,858,
794,OH,17.99,796,0,2,726,
795,UT,40.17,1332,1,12,1246,
796,CA,48.93,2656,0,12,2506,
797,TX,16.15,987,1,15,941,
798,WA,49.67,2768,1,32,2409,
799,IL,33.25,1867,1,12,1703,
800,TX,31.52,1657,1,11,1551,
801,NJ,63.66,2546,0,15,2328,
802,GA,48.52,2284,1,67,2076,
803,TX,24.0,921,1,5,848,
804,CA,41.1,1203,1,7,1085,
805,FL,41.15,1706,1,18,1540,
806,CA,65.63,3575,1,34,3386,
807,IN,31.86,1231,1,8,1189,
808,WA,80.74,3345,1,26,3051,
809,CA,32.3,1788,1,18,1691,
810,CA,31.0,1306,1,16,1162,
811,IN,32.03,2080,1,13,1946,
812,CA,7.01,237,0,0,229,
813,OH,22.97,1301,0,13,1253,
814,CA,24.84,1211,1,11,1147,
815,WA,49.68,2933,1,19,2764,
816,TX,31.09,1455,0,9,1345,
817,FL,64.61,2833,1,22,2619,
818,CA,31.91,2348,1,19,2214,
819,CA,37.75,1142,1,10,1061,
820,CA,49.79,3377,1,41,3189,
821,OR,41.83,1660,1,17,1535,
822,CA,65.05,2197,0,13,2055,
823,NC,15.75,857,1,7,803,
824,OH,17.66,1473,1,45,1341,
825,CA,65.53,2403,1,17,2238,
826,CA,15.45,751,0,2,722,
827,NC,49.7,1778,1,9,1593,
828,VA,31.46,1323,1,7,1252,
829,AZ,65.43,2643,1,27,2456,
830,KS,49.37,2456,1,11,2317,
831,IL,31.79,1089,0,7,977,
832,UT,49.84,2400,0,12,2273,
833,CA,30.59,1586,1,19,1396,
834,CA,6.77,293,1,6,280,
835,CA,58.16,2789,1,24,2615,
836,TX,32.45,1378,1,11,1258,
837,VT,32.14,1459,1,13,1321,
838,FL,40.94,1610,1,18,1479,
839,CO,33.41,1281,1,6,1202,
840,OK,50.04,2007,1,11,1895,
841,NV,44.95,1815,1,27,1727,
842,PA,41.17,1908,1,23,1820,
843,CA,65.8,2752,1,43,2457,
844,NC,16.24,562,0,0,552,
845,NC,49.54,1884,0,5,1745,
846,OK,48.9,2045,1,11,1859,
847,CA,33.08,1141,1,10,1064,
848,IN,24.38,1320,0,11,1240,
849,WA,46.67,1862,1,13,1694,
850,CA,24.53,1088,0,10,1020,
851,CA,63.72,2787,1,27,2624,
852,CA,16.52,619,1,9,568,
853,CA,8.19,338,0,1,328,
854,WA,49.84,1840,1,16,1696,
855,IN,32.16,2361,0,9,2211,
856,CA,24.08,1097,1,14,1017,
857,CA,31.99,1574,0,15,1489,
858,CA,6.87,253,1,2,237,
859,UT,42.81,1210,1,7,1106,
860,CA,24.26,904,1,12,840,
861,CA,32.19,1293,0,11,1226,
862,UT,41.13,1364,1,15,1275,
863,TX,18.82,1125,1,9,1094,
864,CA,16.36,734,0,6,686,
865,NV,32.57,1441,1,15,1339,
866,VA,32.13,1300,0,3,1184,
867,CA,30.86,1547,1,10,1382,
868,CA,32.95,1362,1,26,1331,
869,CA,32.23,1799,1,7,1678,
870,CA,8.17,359,0,1,319,
871,WA,48.17,1994,1,19,1708,
872,IL,32.07,1401,1,12,1280,
873,PA,43.95,2182,1,16,2042,
874,KS,48.61,1946,0,12,1772,
875,TX,30.89,1686,1,22,1577,
876,OK,30.46,1405,1,11,1315,
877,TX,32.32,1419,1,7,1299,
878,CA,63.17,3136,1,14,2984,
879,OR,48.0,1747,0,11,1594,
880,CA,49.25,2384,1,15,2267,
881,VA,32.54,1386,1,17,1272,
882,CA,64.4,3145,1,22,2874,
883,CA,7.06,186,0,3,179,
884,NV,31.26,1396,1,14,1332,
885,CA,7.99,401,0,3,348,
886,CA,25.17,1200,1,8,1098,
887,OK,48.18,1504,0,2,1419,
888,VA,31.84,1354,0,26,1244,
889,OH,30.53,1158,1,7,1108,
890,IL,32.11,1709,1,13,1611,
891,TX,19.12,1170,1,6,1142,
892,KS,48.19,2647,1,19,2507,
893,CA,63.08,2892,1,20,2742,
894,TX,24.58,1092,1,4,1030,
895,PA,39.76,2255,1,27,2123,
896,OK,51.01,2936,1,28,2773,
897,NC,51.73,1959,1,11,1777,
898,CA,34.36,1715,1,28,1645,
899,CA,64.98,3311,1,50,3132,
900,NC,48.27,1472,1,8,1350,
901,IL,64.53,3974,1,33,3529,
902,VA,30.58,960,1,7,865,
903,CA,32.63,1629,1,23,1512,
904,IN,32.07,1599,1,11,1508,
905,TX,15.57,664,1,5,599,
906,CA,29.22,1162,1,18,1116,
907,CA,23.09,715,0,10,653,
908,NC,49.21,2766,1,23,2612,
909,VA,31.29,1762,1,14,1675,
910,WA,49.14,1826,0,12,1607,
911,CA,56.33,2121,1,13,1947,
912,TX,47.41,1879,1,11,1823,
913,NM,31.39,939,1,7,867,
914,UT,39.72,1594,1,16,1488,
915,UT,49.58,2118,1,14,1924,
916,CA,31.42,1385,1,11,1286,
917,CA,31.83,2414,1,38,2296,
918,VA,41.56,2738,1,34,2589,
919,CA,16.08,1044,1,12,1002,
920,CA,47.79,1966,1,21,1794,
921,CA,36.76,1092,1,6,944,
922,NM,61.68,2342,1,17,2078,
923,FL,16.47,708,0,5,669,
924,IL,30.77,1008,0,15,914,
925,TX,32.53,1237,0,6,1151,
926,CA,49.46,2348,1,23,2164,
927,CA,32.71,2020,1,11,1897,
928,CA,2.53,146,0,0,143,
929,FL,41.86,2123,1,39,2030,
930,UT,48.61,2719,1,11,2574,
931,CA,16.02,1109,0,14,1036,
932,CA,16.09,968,1,11,940,
933,CA,63.18,3796,1,32,3594,
934,VA,41.52,2153,1,23,1989,
935,WA,76.59,2515,0,9,2250,
936,VA,41.02,2142,1,25,1911,
937,OK,0.0,0,0,0,0,
938,NC,15.68,638,0,1,610,
939,UT,32.7,1389,1,12,1304,
940,PA,43.42,2680,1,45,2355,
941,CA,32.24,1877,1,11,1734,
942,NC,57.15,2090,1,21,1817,
943,CA,49.48,2443,1,26,2305,
944,CA,88.5,4447,1,49,4232,
945,FL,69.9,2909,1,10,2747,
946,OK,57.8,2187,1,8,1973,
947,CA,64.18,4017,1,30,3862,
948,CA,32.03,1096,1,7,1051,
949,NC,49.38,1982,1,11,1828,
950,CA,24.46,863,0,6,795,
951,CA,47.84,1942,0,14,1789,
952,FL,65.29,3083,1,26,2906,
953,FL,66.02,3784,1,18,3618,
954,IN,32.47,1895,1,7,1805,
955,NM,63.21,3484,1,26,3286,
956,CA,65.91,2140,1,28,1950,
957,VA,31.68,1640,1,14,1458,
958,CA,61.53,1928,1,16,1779,
959,WA,56.89,2057,1,5,1953,
960,CA,37.68,2099,1,17,1941,
961,OH,18.22,900,0,2,834,
962,FL,63.2,3477,1,21,3331,
963,FL,65.08,2686,1,20,2532,
964,NC,48.43,1681,1,8,1495,
965,TX,15.66,964,1,16,886,
966,IL,24.13,1146,1,8,1047,
967,CA,23.88,1014,0,6,972,
968,UT,49.12,3611,1,20,3362,
969,NC,16.34,645,0,3,587,
970,NC,49.93,2270,1,17,1999,
971,FL,64.62,2530,1,26,2392,
972,CA,66.52,3203,1,42,2974,
973,VA,40.19,2956,1,21,2738,
974,VA,33.56,1239,1,10,1122,
975,CA,64.72,2889,1,18,2684,
976,TX,19.06,1532,1,13,1477,
977,WA,48.99,2076,1,12,1930,
978,CA,32.49,2561,1,36,2417,
979,NC,49.05,2595,1,26,2379,
980,FL,16.03,692,0,2,665,
981,OK,48.99,3015,0,19,2827,
982,VA,32.33,1391,1,16,1294,
983,TX,24.62,1377,1,9,1322,
984,CA,95.15,4591,0,16,4407,
985,CA,62.38,4716,1,43,4502,
986,MI,23.94,952,0,4,873,
987,IL,31.81,1239,1,9,1124,
988,CA,72.29,3488,1,29,3083,
989,PA,44.23,2041,1,20,1948,
990,IL,38.28,1649,1,23,1561,
991,FL,42.61,1994,1,26,1801,
992,NM,16.75,787,0,6,746,
993,CA,62.22,3516,1,25,3285,
994,NV,33.37,1953,1,26,1850,
995,FL,49.13,2085,1,27,1991,
996,NV,31.97,1575,1,13,1464,
997,NC,49.39,2562,1,11,2383,
998,CA,6.93,217,0,2,212,
999,OR,47.4,1965,0,6,1775,
1000,IL,31.52,1204,1,11,1108,
1001,CA,57.94,1994,1,29,1853,
1002,FL,65.19,3402,1,22,3160,
1003,AZ,34.84,1508,1,37,1287,
1004,CA,65.22,2594,1,28,2404,
1005,OK,48.81,2771,1,12,2519,
1006,VT,31.89,1145,0,16,1077,
1007,CO,48.87,2823,1,12,2678,
1008,CA,48.62,2170,1,32,2025,
1009,CA,15.95,1429,1,20,1314,
1010,WA,47.66,1604,0,7,1381,
1011,CA,51.02,1539,1,27,1287,
1012,IL,31.96,1275,1,15,1166,
1013,AZ,49.62,2358,1,27,2172,
1014,TX,23.6,1148,0,5,1016,
1015,VA,37.05,1296,1,12,1125,
1016,PA,45.6,2610,1,16,2392,
1017,WA,81.06,4028,1,21,3818,
1018,NC,49.17,1931,0,16,1750,
1019,PA,40.9,1902,1,21,1797,
1020,CA,67.13,2394,1,15,2243,
1021,FL,53.93,2852,1,26,2681,
1022,OK,48.42,2751,1,18,2484,
1023,CA,7.16,398,0,3,379,
1024,WA,41.03,1598,1,10,1474,
1025,OK,52.63,2064,0,5,1813,
1026,WA,48.86,1966,1,10,1749,
1027,OH,30.82,1511,1,37,1351,
1028,FL,36.44,3100,1,35,2898,
1029,IL,31.37,2363,1,53,2232,
1030,NJ,49.69,1714,1,18,1589,
1031,IN,32.56,1266,1,9,1210,
1032,VA,33.79,1109,1,9,987,
1033,CA,48.93,2005,1,17,1794,
1034,CA,50.08,1982,1,27,1886,
1035,CA,15.01,483,0,6,459,
1036,FL,40.97,1180,1,12,1119,
1037,UT,32.55,1401,1,4,1317,
1038,AZ,52.3,2212,1,12,2007,
1039,TX,15.51,862,1,16,814,
1040,KS,73.5,3355,1,25,3074,
1041,IN,31.56,1546,1,10,1463,
1042,WA,50.4,1889,1,12,1752,
1043,IL,32.39,1388,1,11,1281,
1044,TX,24.52,1595,1,7,1501,
1045,CA,16.02,1277,1,14,1204,
1046,TX,24.57,1158,0,3,1006,
1047,NC,49.45,1962,1,15,1700,
1048,CA,65.28,3188,1,37,3027,
1049,OR,48.43,2085,0,13,1960,
1050,TX,34.27,1550,1,12,1281,
1051,CA,60.6,2501,1,19,2244,
1052,WA,48.41,1836,1,9,1706,
1053,CA,62.95,2583,1,11,2396,
1054,TX,32.28,1282,0,4,1210,
1055,FL,47.86,1748,1,12,1639,
1056,IL,33.26,1205,1,11,1099,
1057,CA,31.87,1252,0,9,1199,
1058,PA,39.65,1664,1,12,1512,
1059,CA,48.43,3347,1,26,3140,
1060,TX,34.8,1219,0,11,1085,
1061,CA,17.34,874,0,1,839,
1062,TX,30.3,1224,1,17,1120,
1063,NV,46.32,2471,1,27,2364,
1064,AZ,40.56,2166,1,18,2053,
1065,OK,48.24,2106,1,10,1967,
1066,CA,64.8,3440,1,29,3272,
1067,CA,49.99,2210,1,17,2043,
1068,NC,21.96,885,0,5,810,
1069,CA,48.15,2285,1,26,2143,
1070,CO,24.16,787,0,3,743,
1071,CA,44.19,1722,0,15,1582,
1072,CA,65.58,2218,0,16,2028,
1073,CO,49.62,1832,1,16,1699,
1074,NM,32.89,1608,1,3,1504,
1075,VA,31.22,1342,0,15,1202,
1076,KS,50.02,1757,0,6,1714,
1077,NJ,64.75,2882,1,27,2584,
1078,CA,32.69,1382,1,14,1298,
1079,CA,40.71,1885,1,11,1716,
1080,CO,47.57,2196,1,14,2072,
1081,PA,137.46,4810,1,37,4246,
1082,TX,17.31,1019,1,16,961,
1083,CA,49.39,2810,1,22,2627,
1084,FL,41.62,1853,1,15,1726,
1085,OR,49.49,1961,1,32,1808,
1086,TX,32.38,1485,1,10,1410,
1087,CA,6.77,162,0,3,152,
1088,FL,41.29,1651,1,13,1500,
1089,CA,65.06,2534,1,18,2330,
1090,AZ,47.61,2527,1,27,2123,
1091,CA,63.97,2989,1,18,2824,
1092,CA,32.21,1515,1,13,1456,
1093,OK,48.97,2075,0,8,1787,
1094,FL,65.01,3805,1,22,3674,
1095,FL,49.12,2151,1,14,2049,
1096,TX,22.92,1367,1,14,1305,
1097,VA,41.54,2114,1,25,1893,
1098,CA,31.98,1453,1,6,1408,
1099,CA,47.28,1839,1,10,1720,
1100,CA,31.25,1760,1,34,1623,
1101,TX,18.8,912,1,12,885,
1102,PA,72.95,3120,1,19,2870,
1103,FL,69.19,3038,1,17,2934,
1104,TX,23.46,1490,0,5,1405,
1105,VA,39.91,1357,0,5,1238,
1106,CA,31.93,1068,1,25,1011,
1107,TX,24.2,1062,0,4,993,
1108,UT,47.87,3000,1,17,2805,
1109,PA,40.92,2255,1,30,2122,
1110,NM,63.26,3574,0,20,3356,
1111,OR,32.53,1185,1,15,1138,
1112,IL,32.19,1681,1,11,1563,
1113,CO,56.66,2471,1,17,2319,
1114,CA,48.1,2487,1,31,2367,
1115,CA,62.42,1612,0,13,1512,
1116,WA,49.44,2498,1,30,2231,
1117,OH,18.22,838,0,3,752,
1118,FL,40.0,1384,0,10,1336,
1119,CA,15.91,590,0,7,552,
1120,FL,40.17,1658,0,13,1544,
1121,AZ,53.33,2099,1,16,1946,
1122,CA,31.55,886,0,5,809,
1123,OR,49.52,1869,1,17,1675,
1124,TX,15.72,715,1,9,690,
1125,WA,31.84,1527,1,12,1348,
1126,OK,48.41,2014,1,12,1822,
1127,NC,15.98,802,0,1,716,
1128,CA,24.04,911,1,5,863,
1129,TX,15.41,632,1,3,604,
1130,FL,15.86,678,1,5,654,
1131,VA,32.67,1434,1,21,1362,
1132,OR,50.06,1602,0,10,1483,
1133,FL,15.95,595,0,6,566,
1134,CA,32.67,1947,1,42,1835,
1135,OH,26.23,3187,1,34,2985,
1136,CA,6.71,262,0,0,253,
1137,VA,33.17,1509,0,8,1434,
1138,CA,64.64,3265,1,37,3096,
1139,FL,16.87,658,1,7,612,
1140,CA,64.64,2225,1,14,2157,
1141,PA,93.9,3769,1,43,3349,
1142,CA,8.38,539,0,0,507,
1143,CO,48.06,1685,0,9,1528,
1144,WA,47.47,2035,1,15,1881,
1145,TX,23.19,1445,1,19,1363,
1146,NM,16.21,1350,1,9,1254,
1147,TX,32.09,1454,0,5,1365,
1148,TX,31.28,1833,1,15,1669,
1149,VA,40.17,2082,1,16,1944,
1150,IL,31.11,1247,0,2,1171,
1151,CA,64.04,4077,1,31,3728,
1152,AZ,24.46,1106,1,10,1033,
1153,TX,33.14,1358,1,10,1255,
1154,TX,15.23,995,1,16,938,
1155,CA,49.55,1865,1,18,1735,
1156,PA,41.15,1737,1,28,1548,
1157,CA,57.09,2376,1,12,2186,
1158,CO,63.27,2756,0,16,2534,
1159,PA,39.78,2454,1,30,2191,
1160,IL,64.06,2570,1,13,2424,
1161,IL,31.91,1988,1,19,1872,
1162,MI,49.37,2559,1,17,2347,
1163,WA,79.67,2694,1,27,2470,
1164,TX,33.14,1659,1,3,1558,
1165,WA,49.53,2382,1,16,2275,
1166,NC,49.4,2109,1,11,1903,
1167,OH,31.84,1944,1,32,1777,
1168,IL,32.48,1829,1,19,1697,
1169,CA,63.35,3599,1,29,3418,
1170,AZ,50.11,2468,1,33,2342,
1171,PA,41.41,2045,1,14,1882,
1172,OH,31.87,1035,1,13,954,
1173,CA,49.84,1864,1,9,1635,
1174,WA,48.46,1705,0,4,1616,
1175,PA,41.05,2095,1,20,1882,
1176,UT,49.1,2394,1,10,2201,
1177,CA,63.9,2915,0,8,2749,
1178,TX,23.89,1453,1,8,1385,
1179,NM,29.85,1959,1,12,1813,
1180,CA,63.75,2863,0,28,2536,
1181,CA,31.93,2309,1,12,2106,
1182,CA,31.49,1322,1,15,1264,
1183,CA,23.51,1253,1,11,1178,
1184,CA,6.75,254,0,2,238,
1185,OR,41.47,1508,0,11,1361,
1186,IL,31.95,1238,1,9,1179,
1187,CA,65.56,3316,1,29,3136,
1188,FL,65.84,2209,1,15,2142,
1189,IL,32.12,1127,0,7,1038,
1190,CO,58.5,2465,1,8,2220,
1191,CA,40.38,1689,1,11,1543,
1192,NC,51.76,2523,1,22,2352,
1193,CA,54.98,2040,1,15,1941,
1194,OR,47.66,1658,1,16,1559,
1195,VA,32.62,1181,0,7,1066,
1196,OK,47.56,1828,0,14,1671,
1197,UT,39.95,1423,1,7,1356,
1198,CA,67.28,2844,1,29,2638,
1199,FL,27.18,2088,1,14,2003,
1200,NC,21.56,971,0,7,927,
1201,FL,62.98,2792,1,33,2585,
1202,UT,41.4,1541,1,8,1414,
1203,WA,30.84,1041,1,7,952,
1204,FL,65.8,3630,1,27,3499,
1205,FL,41.1,2170,1,11,1973,
1206,CA,64.43,2677,1,23,2492,
1207,CA,49.21,1744,1,10,1653,
1208,CA,48.64,2782,1,33,2589,
1209,WA,56.9,2130,0,9,2045,
1210,CA,65.99,2432,1,10,2330,
1211,TX,32.63,1359,1,10,1254,
1212,VA,20.31,655,1,4,622,
1213,UT,48.58,3017,1,19,2840,
1214,FL,41.32,1582,1,24,1503,
1215,VA,28.81,1693,1,22,1583,
1216,PA,39.61,2034,1,20,1877,
1217,TX,32.65,1432,1,18,1347,
1218,TX,63.28,3969,1,12,3444,
1219,TX,30.72,1017,1,8,933,
1220,CA,67.69,2502,1,17,2310,
1221,AZ,49.23,2230,1,31,2125,
1222,TX,30.4,1210,1,18,1086,
1223,CA,48.9,3173,1,36,2958,
1224,WA,49.75,1757,1,12,1653,
1225,KS,48.53,2280,1,12,1983,
1226,CA,6.62,484,1,2,474,
1227,NM,32.14,1124,1,10,1051,
1228,AZ,52.49,2727,1,32,2565,
1229,CA,50.67,2035,1,21,1976,
1230,OR,49.41,1928,1,9,1852,
1231,GA,46.39,1805,1,51,1599,
1232,WA,44.69,1741,1,11,1586,
1233,WA,80.65,4301,1,64,4013,
1234,CA,32.22,1267,1,22,1211,
1235,IL,32.16,1113,0,3,1017,
1236,TX,32.01,1604,1,3,1499,
1237,IL,32.44,2034,1,20,1913,
1238,CA,65.4,3408,1,31,3188,
1239,NV,32.32,1409,1,11,1344,
1240,IL,24.78,1121,1,9,965,
1241,NM,32.02,1457,0,15,1321,
1242,CA,31.88,1632,1,12,1429,
1243,CA,53.76,1588,1,16,1448,
1244,CA,31.09,1884,1,11,1769,
1245,CA,7.08,354,0,1,331,
1246,TX,24.62,1279,1,3,1159,
1247,CA,50.03,2051,1,18,1943,
1248,TX,23.51,1226,0,4,1144,
1249,TX,32.56,1335,1,16,1257,
1250,WA,46.92,1812,1,7,1606,
1251,PA,40.48,1717,1,14,1623,
1252,IL,32.52,1134,0,8,1021,
1253,VA,32.6,1504,1,16,1407,
1254,CA,48.27,1802,1,17,1685,
1255,VA,31.5,1352,0,16,1166,
1256,CA,31.61,1282,1,30,1253,
1257,CA,40.28,1280,1,6,1178,
1258,CA,76.61,3992,1,22,3715,
1259,CA,24.06,951,1,11,886,
1260,PA,32.85,1639,1,11,1565,
1261,TX,33.0,1492,0,7,1420,
1262,TX,32.53,980,1,8,929,
1263,CA,32.22,1643,1,17,1572,
1264,FL,40.57,1493,1,8,1385,
1265,FL,40.02,1658,1,15,1593,
1266,NV,38.37,1459,1,40,1384,
1267,CA,48.51,2208,1,44,2050,
1268,AZ,45.67,1540,0,18,1430,
1269,WA,48.54,1619,1,6,1528,
1270,OH,31.77,1763,1,10,1636,
1271,TX,32.32,1520,0,5,1307,
1272,TX,65.59,3280,1,29,3054,
1273,CA,16.24,702,1,8,654,
1274,NM,31.73,2407,1,43,2249,
1275,WA,78.44,2881,1,20,2648,
1276,CA,64.29,2476,0,35,2310,
1277,TX,32.18,2756,1,17,2523,
1278,CA,32.5,2730,1,19,2621,
1279,NC,32.56,1555,1,10,1484,
1280,WA,63.45,2084,0,12,1736,
1281,CA,32.44,1881,1,15,1785,
1282,CA,32.71,1392,1,12,1351,
1283,CA,64.91,2999,1,24,2862,
1284,TX,32.96,1324,0,8,1139,
1285,VA,30.98,1487,0,6,1371,
1286,TX,23.05,920,1,11,852,
1287,TX,31.96,1039,1,8,967,
1288,NJ,82.88,3229,1,23,2950,
1289,UT,49.72,2674,1,7,2564,
1290,CA,24.13,726,1,9,705,
1291,IN,31.73,1372,1,5,1315,
1292,VA,32.37,1543,1,15,1472,
1293,TX,31.67,1186,1,9,1108,
1294,CA,6.53,361,0,1,321,
1295,PA,45.52,2807,1,25,2667,
1296,OR,57.07,1779,0,13,1655,
1297,CA,32.61,845,0,5,747,
1298,TX,32.19,1650,1,9,1541,
1299,OK,47.24,2587,1,37,2303,
1300,CA,63.8,2183,1,9,1965,
1301,CA,23.71,800,1,7,733,
1302,NC,16.2,797,0,11,744,
1303,NV,45.93,2945,1,28,2798,
1304,WA,41.47,1839,1,14,1701,
1305,CA,6.94,261,0,6,242,
1306,OK,48.66,2868,1,16,2602,
1307,AZ,53.36,3098,1,26,2774,
1308,CA,55.62,2101,1,11,1917,
1309,WA,61.05,2217,1,22,2044,
1310,VT,30.72,1044,1,10,927,
1311,CA,64.92,2783,1,16,2497,
1312,TX,31.62,1267,0,5,1183,
1313,CA,7.15,272,1,4,249,
1314,CA,83.71,4320,1,26,3989,
1315,CA,98.85,4795,1,17,4667,
1316,FL,40.07,1564,1,16,1499,
1317,PA,39.97,2411,0,8,2214,
1318,CA,15.93,781,1,2,757,
1319,OK,47.74,2779,0,11,2537,
1320,OH,24.23,1512,1,15,1409,
1321,IN,32.47,2574,1,13,2406,
1322,PA,30.04,1405,0,10,1256,
1323,CA,31.83,1420,0,9,1312,
1324,CA,63.42,2252,1,14,2122,
1325,CA,15.61,839,1,14,802,
1326,TX,32.51,1452,1,19,1353,
1327,FL,40.39,2192,1,63,1974,
1328,CA,62.67,3591,1,38,3429,
1329,TX,23.78,1203,0,6,1151,
1330,OR,47.54,1937,1,21,1728,
1331,CO,47.48,2243,1,12,2024,
1332,VT,32.27,1250,1,20,1128,
1333,IN,32.47,1472,1,10,1386,
1334,PA,37.07,2272,1,11,2133,
1335,KS,75.8,3552,1,19,3365,
1336,VA,32.98,1227,1,9,1160,
1337,CA,15.41,553,0,2,547,
1338,FL,40.24,1683,1,17,1552,
1339,OR,47.45,2262,1,28,2145,
1340,TX,31.07,1424,1,10,1336,
1341,CA,32.14,1872,1,19,1743,
1342,IL,20.05,856,0,3,789,
1343,CA,0.0,0,0,0,0,
1344,CA,7.12,440,0,3,365,
1345,TX,33.45,1584,1,12,1488,
1346,CA,32.45,1451,1,13,1362,
1347,PA,92.99,4651,1,33,4318,
1348,CA,15.89,635,0,9,604,
1349,OR,46.49,1307,0,3,1131,
1350,FL,40.37,1437,1,14,1285,
1351,TX,31.99,1589,1,19,1445,
1352,UT,48.26,2244,1,14,2065,
1353,OH,15.83,1083,0,8,1009,
1354,TX,18.75,1105,1,12,1068,
1355,PA,136.12,5119,1,23,4436,
1356,TX,24.0,1595,1,9,1522,
1357,IL,31.86,1741,0,13,1591,
1358,CA,7.03,248,0,3,235,
1359,CA,30.15,1138,1,10,1098,
1360,CA,66.11,2416,1,18,2222,
1361,CA,68.41,3801,1,31,3608,
1362,TX,32.11,1395,1,12,1333,
1363,IN,31.99,1473,1,7,1368,
1364,OK,49.97,2602,1,12,2371,
1365,CA,29.58,1412,1,2,1316,
1366,CA,30.12,1471,1,10,1420,
1367,OK,48.74,2747,0,12,2563,
1368,CA,32.35,1455,1,16,1406,
1369,CA,47.46,2306,1,18,2174,
1370,CA,32.7,1378,1,12,1318,
1371,VA,41.96,1937,1,23,1815,
1372,OH,17.88,1277,1,41,1194,
1373,CA,62.93,2735,1,33,2644,
1374,OK,47.68,2306,1,12,2110,
1375,NM,61.05,2625,1,9,2453,
1376,NC,28.66,1705,0,8,1557,
1377,OH,38.94,1672,1,16,1471,
1378,CA,65.7,2948,1,18,2717,
1379,CA,48.79,2351,1,16,2236,
1380,WA,79.75,3682,1,31,3434,
1381,TX,27.72,1652,1,12,1532,
1382,NV,31.54,1589,1,14,1538,
1383,TX,32.28,1080,0,8,1013,
1384,CA,31.27,2192,0,9,2083,
1385,WA,49.66,2237,1,19,2122,
1386,WA,80.68,3002,1,22,2809,
1387,UT,48.85,2917,1,15,2754,
1388,VA,41.78,1762,1,11,1554,
1389,TX,32.43,1864,0,13,1750,
1390,TX,32.01,1578,1,24,1522,
1391,CA,48.06,1816,1,24,1516,
1392,IL,32.09,1445,1,20,1358,
1393,OR,32.65,986,0,5,943,
1394,CA,32.7,1845,1,15,1657,
1395,NC,15.59,800,1,11,760,
1396,TX,28.73,1086,1,8,1007,
