,state,brand,spend,Impressions,leads,link_clicks,reach,agency,Agency Tiers
8964,CA,B2,37.21,2512,1,13,2381,Agency 3,4
8965,CA,B2,3.95,81,0,0,80,Agency 3,4
8966,CA,B2,18.66,1284,1,7,1235,Agency 3,4
8967,CA,B2,2.04,303,0,1,288,Agency 3,4
8968,CA,B2,37.26,3119,1,20,3017,Agency 3,4
8969,CA,B2,15.17,856,0,2,828,Agency 3,4
8970,CA,B2,33.33,2248,1,20,2155,Agency 3,4
8971,CA,B2,35.2,1776,1,12,1725,Agency 3,4
8972,CA,B2,18.49,1014,1,5,983,Agency 3,4
8973,CA,B2,2.04,141,0,0,136,Agency 3,4
8974,CA,B2,6.76,433,1,2,420,Agency 3,4
8975,CA,B2,2.0,388,0,2,370,Agency 3,4
8976,CA,B2,24.58,918,1,6,868,Agency 3,4
8977,CA,B2,1.99,527,0,0,517,Agency 3,4
8978,CA,B2,14.92,604,1,18,579,Agency 3,4
8979,CA,B2,26.72,956,1,6,931,Agency 3,4
8980,CA,B2,26.02,1378,1,14,1361,Agency 3,4
8981,CA,B2,32.04,2076,0,11,2031,Agency 3,4
8982,CA,B2,3.03,602,0,0,555,Agency 3,4
8983,CA,B2,15.29,786,0,4,758,Agency 3,4
8984,CA,B2,1.99,187,0,0,180,Agency 3,4
8985,CA,B2,36.66,2115,1,21,2000,Agency 3,4
8986,CA,B2,2.09,413,0,0,407,Agency 3,4
8987,CA,B2,26.5,2430,1,14,2370,Agency 3,4
8988,CA,B2,14.94,715,0,3,656,Agency 3,4
8989,CA,B2,15.65,607,1,6,588,Agency 3,4
8990,CA,B2,17.18,523,1,5,492,Agency 3,4
8991,CA,B2,2.01,477,0,0,437,Agency 3,4
8992,CA,B2,23.27,1002,0,5,971,Agency 3,4
8993,CA,B2,30.57,851,0,7,827,Agency 3,4
8994,CA,B2,15.69,1019,0,4,950,Agency 3,4
8995,CA,B2,9.81,937,0,6,919,Agency 3,4
8996,CA,B2,15.57,667,1,5,644,Agency 3,4
8997,CA,B2,14.11,756,0,4,723,Agency 3,4
8998,CA,B2,11.73,660,1,3,642,Agency 3,4
8999,CA,B2,22.67,818,1,7,784,Agency 3,4
9000,CA,B2,9.65,1155,1,3,1140,Agency 3,4
9001,CA,B2,13.15,729,0,7,699,Agency 3,4
9002,CA,B2,21.18,941,0,14,899,Agency 3,4
9003,CA,B2,18.85,633,1,10,561,Agency 3,4
9004,CA,B2,15.28,825,0,6,818,Agency 3,4
9005,CA,B2,34.15,1416,1,10,1386,Agency 3,4
9006,CA,B2,1.97,181,0,0,177,Agency 3,4
9007,CA,B2,20.27,1068,0,5,1005,Agency 3,4
9008,CA,B2,7.36,201,0,5,196,Agency 3,4
9009,CA,B2,2.08,341,0,1,330,Agency 3,4
9010,CA,B2,2.08,356,0,0,344,Agency 3,4
9011,CA,B2,0.0,0,0,0,0,Agency 3,4
9012,CA,B2,35.05,3261,1,20,3181,Agency 3,4
9013,CA,B2,24.97,1120,1,11,1091,Agency 3,4
9014,CA,B2,32.96,1038,1,9,1009,Agency 3,4
9015,CA,B2,14.04,767,0,3,739,Agency 3,4
9016,CA,B2,1.97,277,0,0,258,Agency 3,4
9017,CA,B2,4.84,167,0,1,165,Agency 3,4
9018,CA,B2,18.36,895,0,7,848,Agency 3,4
9019,CA,B2,23.63,846,1,5,839,Agency 3,4
9020,CA,B2,31.85,2440,1,26,2300,Agency 3,4
9021,CA,B2,33.1,1582,1,9,1501,Agency 3,4
9022,CA,B2,26.85,1060,1,9,1045,Agency 3,4
9023,CA,B2,37.61,2577,0,20,2462,Agency 3,4
9024,CA,B2,1.91,759,0,0,731,Agency 3,4
9025,CA,B2,36.31,1689,1,21,1622,Agency 3,4
9026,CA,B2,23.52,1506,0,7,1468,Agency 3,4
9027,CA,B2,15.58,594,1,8,568,Agency 3,4
9028,CA,B2,4.49,194,0,4,193,Agency 3,4
9029,CA,B2,11.41,298,0,3,286,Agency 3,4
9030,CA,B2,34.3,1461,0,9,1415,Agency 3,4
9031,CA,B2,34.16,999,1,22,964,Agency 3,4
9032,CA,B2,1.91,200,0,0,194,Agency 3,4
9033,CA,B2,2.04,217,0,0,212,Agency 3,4
9034,CA,B2,47.35,2983,1,44,2912,Agency 3,4
9035,CA,B2,2.0,162,0,0,155,Agency 3,4
9036,CA,B2,1.97,815,0,0,794,Agency 3,4
9037,CA,B2,17.83,796,0,6,778,Agency 3,4
9038,CA,B2,12.36,342,1,6,333,Agency 3,4
9039,CA,B2,9.71,371,0,1,361,Agency 3,4
9040,CA,B2,2.03,475,0,2,460,Agency 3,4
9041,CA,B2,2.0,310,0,0,297,Agency 3,4
9042,CA,B2,13.34,667,1,6,648,Agency 3,4
9043,CA,B2,1.97,355,0,0,349,Agency 3,4
9044,CA,B2,35.96,1945,1,11,1866,Agency 3,4
9045,CA,B2,9.67,514,0,1,510,Agency 3,4
9046,CA,B2,12.12,782,1,2,755,Agency 3,4
9047,CA,B2,10.75,502,1,6,490,Agency 3,4
9048,CA,B2,31.87,1302,1,11,1250,Agency 3,4
9049,CA,B2,1.97,300,0,0,296,Agency 3,4
9050,CA,B2,2.02,423,0,0,406,Agency 3,4
9051,CA,B2,2.0,301,0,1,292,Agency 3,4
9052,CA,B2,26.81,1182,1,7,1147,Agency 3,4
9053,CA,B2,14.75,751,1,10,740,Agency 3,4
9054,CA,B2,1.96,487,0,0,475,Agency 3,4
9055,CA,B2,22.88,760,0,5,713,Agency 3,4
9056,CA,B2,1.97,221,0,0,216,Agency 3,4
9057,CA,B2,4.98,214,0,1,208,Agency 3,4
9058,CA,B2,28.74,1519,1,6,1460,Agency 3,4
9059,CA,B2,1.97,976,0,0,946,Agency 3,4
9060,CA,B2,20.4,1031,0,4,986,Agency 3,4
9061,CA,B2,7.85,293,0,2,288,Agency 3,4
9062,CA,B2,11.07,414,1,3,406,Agency 3,4
9063,CA,B2,20.34,504,1,19,444,Agency 3,4
9064,CA,B2,23.14,669,0,2,659,Agency 3,4
9065,CA,B2,11.1,1026,0,3,997,Agency 3,4
9066,CA,B2,2.01,292,0,0,285,Agency 3,4
9067,CA,B2,2.02,300,0,0,292,Agency 3,4
9068,CA,B2,2.03,175,0,0,171,Agency 3,4
9069,CA,B2,36.0,1787,1,20,1741,Agency 3,4
9070,CA,B2,22.44,792,0,7,750,Agency 3,4
9071,CA,B2,2.03,158,0,0,156,Agency 3,4
9072,CA,B2,13.03,783,1,5,750,Agency 3,4
9073,CA,B2,7.6,543,0,3,534,Agency 3,4
9074,CA,B2,16.55,668,1,5,642,Agency 3,4
9075,CA,B2,7.77,279,0,5,275,Agency 3,4
9076,CA,B2,11.29,744,0,1,739,Agency 3,4
9077,CA,B2,12.24,748,0,8,720,Agency 3,4
9078,CA,B2,12.17,722,0,6,687,Agency 3,4
9079,CA,B2,2.0,169,0,0,165,Agency 3,4
9080,CA,B2,9.79,505,1,3,479,Agency 3,4
9081,CA,B2,7.85,110,0,0,107,Agency 3,4
9082,CA,B2,22.17,699,1,2,688,Agency 3,4
9083,CA,B2,35.94,1420,1,16,1367,Agency 3,4
9084,CA,B2,2.02,160,0,1,156,Agency 3,4
9085,CA,B2,1.99,217,0,0,212,Agency 3,4
9086,CA,B2,12.04,677,0,6,655,Agency 3,4
9087,CA,B2,0.0,0,0,0,0,Agency 3,4
9088,CA,B2,13.61,541,1,4,502,Agency 3,4
9089,CA,B2,6.83,341,1,2,338,Agency 3,4
9090,CA,B2,2.0,217,0,1,211,Agency 3,4
9091,CA,B2,16.85,575,1,10,553,Agency 3,4
9092,CA,B2,13.34,418,0,2,406,Agency 3,4
9093,CA,B2,19.84,1106,1,7,1007,Agency 3,4
9094,CA,B2,36.04,2364,0,12,2327,Agency 3,4
9095,CA,B2,16.27,1175,1,11,1104,Agency 3,4
9096,CA,B2,10.62,361,1,3,350,Agency 3,4
9097,CA,B2,35.23,1624,1,2,1562,Agency 3,4
9098,CA,B2,41.87,3645,1,26,3540,Agency 3,4
9099,CA,B2,31.64,2780,1,16,2688,Agency 3,4
9100,CA,B2,2.04,474,0,0,469,Agency 3,4
9101,CA,B2,18.58,904,1,6,868,Agency 3,4
9102,CA,B2,13.39,419,1,16,364,Agency 3,4
9103,CA,B2,2.14,151,0,0,144,Agency 3,4
9104,CA,B2,34.32,1504,0,22,1446,Agency 3,4
9105,CA,B2,32.32,1853,1,16,1771,Agency 3,4
9106,CA,B2,34.38,2369,1,35,2254,Agency 3,4
9107,CA,B2,11.38,549,0,1,533,Agency 3,4
9108,CA,B2,21.43,841,1,18,759,Agency 3,4
9109,CA,B2,9.63,359,0,6,345,Agency 3,4
9110,CA,B2,40.87,2044,1,28,1964,Agency 3,4
9111,CA,B2,40.02,2589,1,20,2548,Agency 3,4
9112,CA,B2,2.08,418,0,0,399,Agency 3,4
9113,CA,B2,1.97,225,0,0,219,Agency 3,4
9114,CA,B2,0.0,0,0,0,0,Agency 3,4
9115,CA,B2,2.03,398,0,0,388,Agency 3,4
9116,CA,B2,20.16,966,0,6,897,Agency 3,4
9117,CA,B2,2.04,291,0,1,277,Agency 3,4
9118,CA,B2,18.58,869,1,7,844,Agency 3,4
9119,CA,B2,1.0,227,0,0,211,Agency 3,4
9120,CA,B2,1.86,142,0,1,139,Agency 3,4
9121,CA,B2,22.31,770,1,4,740,Agency 3,4
9122,CA,B2,18.13,1348,0,7,1306,Agency 3,4
9123,CA,B2,9.72,1393,1,6,1375,Agency 3,4
9124,CA,B2,33.64,1599,1,5,1578,Agency 3,4
9125,CA,B2,6.94,212,0,2,200,Agency 3,4
9126,CA,B2,4.43,180,0,4,178,Agency 3,4
9127,CA,B2,45.73,2034,1,14,1875,Agency 3,4
9128,CA,B2,2.03,370,0,0,357,Agency 3,4
9129,CA,B2,2.18,752,0,1,723,Agency 3,4
9130,CA,B2,1.97,350,0,1,347,Agency 3,4
9131,CA,B2,10.26,414,0,1,399,Agency 3,4
9132,CA,B2,2.02,156,0,0,150,Agency 3,4
9133,CA,B2,11.38,781,1,4,758,Agency 3,4
9134,CA,B2,21.75,938,0,4,908,Agency 3,4
9135,CA,B2,2.06,242,0,0,236,Agency 3,4
9136,CA,B2,33.9,1955,1,6,1887,Agency 3,4
9137,CA,B2,34.19,1110,1,23,1048,Agency 3,4
9138,CA,B2,1.98,332,0,0,317,Agency 3,4
9139,CA,B2,27.35,1162,1,9,1090,Agency 3,4
9140,CA,B2,1.99,497,0,0,484,Agency 3,4
9141,CA,B2,12.21,381,0,1,372,Agency 3,4
9142,CA,B2,2.0,281,0,0,264,Agency 3,4
9143,CA,B2,1.98,505,0,0,473,Agency 3,4
9144,CA,B2,13.28,603,0,4,566,Agency 3,4
9145,CA,B2,2.02,510,0,0,464,Agency 3,4
9146,CA,B2,3.25,655,0,1,596,Agency 3,4
9147,CA,B2,20.07,725,1,1,715,Agency 3,4
9148,CA,B2,8.62,342,0,0,322,Agency 3,4
9149,CA,B2,27.37,1109,0,6,1078,Agency 3,4
9150,CA,B2,21.93,1108,1,5,1069,Agency 3,4
9151,CA,B2,12.46,824,1,4,818,Agency 3,4
9152,CA,B2,11.44,454,0,3,442,Agency 3,4
9153,CA,B2,39.18,1792,1,15,1666,Agency 3,4
9154,CA,B2,0.0,0,0,0,0,Agency 3,4
9155,CA,B2,14.0,758,1,3,733,Agency 3,4
9156,CA,B2,12.6,326,0,3,316,Agency 3,4
9157,CA,B2,6.01,275,0,1,269,Agency 3,4
9158,CA,B2,10.83,568,0,5,554,Agency 3,4
9159,CA,B2,35.13,2492,0,22,2426,Agency 3,4
9160,CA,B2,0.91,30,0,0,27,Agency 3,4
9161,CA,B2,5.98,111,0,3,109,Agency 3,4
9162,CA,B2,2.06,690,0,1,675,Agency 3,4
9163,CA,B2,30.66,1316,0,10,1237,Agency 3,4
9164,CA,B2,10.49,393,0,6,382,Agency 3,4
9165,CA,B2,21.87,584,0,10,535,Agency 3,4
9166,CA,B2,1.98,324,0,0,314,Agency 3,4
9167,CA,B2,6.62,291,1,1,291,Agency 3,4
9168,CA,B2,23.22,958,1,7,890,Agency 3,4
9169,CA,B2,15.83,465,0,13,451,Agency 3,4
9170,CA,B2,37.69,1528,0,3,1456,Agency 3,4
9171,CA,B2,7.6,314,1,4,308,Agency 3,4
9172,CA,B2,10.96,439,0,5,425,Agency 3,4
9173,CA,B2,11.72,424,1,5,403,Agency 3,4
9174,CA,B2,1.93,937,0,0,902,Agency 3,4
9175,CA,B2,1.97,172,0,1,168,Agency 3,4
9176,CA,B2,35.41,3277,1,21,3209,Agency 3,4
9177,CA,B2,23.21,827,1,2,796,Agency 3,4
9178,CA,B2,2.0,815,0,2,789,Agency 3,4
9179,CA,B2,2.0,309,0,0,298,Agency 3,4
9180,CA,B2,7.5,271,0,1,264,Agency 3,4
9181,CA,B2,0.0,0,0,0,0,Agency 3,4
9182,CA,B2,11.78,595,0,6,562,Agency 3,4
9183,CA,B2,2.25,223,0,2,223,Agency 3,4
9184,CA,B2,1.98,325,0,0,317,Agency 3,4
9185,CA,B2,34.03,1828,0,14,1766,Agency 3,4
9186,CA,B2,1.99,248,0,0,245,Agency 3,4
9187,CA,B2,6.81,419,0,4,409,Agency 3,4
9188,CA,B2,10.12,234,0,3,231,Agency 3,4
9189,CA,B2,10.26,306,0,1,298,Agency 3,4
9190,CA,B2,25.28,736,1,6,694,Agency 3,4
9191,CA,B2,25.38,1105,1,11,1030,Agency 3,4
9192,CA,B2,2.02,221,0,0,210,Agency 3,4
9193,CA,B2,4.61,128,0,0,127,Agency 3,4
9194,CA,B2,10.82,374,1,2,346,Agency 3,4
9195,CA,B2,0.61,11,0,0,11,Agency 3,4
9196,CA,B2,16.51,655,0,3,630,Agency 3,4
9197,CA,B2,2.86,155,0,2,153,Agency 3,4
9198,CA,B2,35.45,1717,1,13,1699,Agency 3,4
9199,CA,B2,1.96,390,0,1,376,Agency 3,4
9200,CA,B2,2.03,249,0,0,244,Agency 3,4
9201,CA,B2,9.48,479,0,2,471,Agency 3,4
9202,CA,B2,8.04,352,0,4,344,Agency 3,4
9203,CA,B2,2.01,298,0,1,283,Agency 3,4
9204,CA,B2,11.03,396,1,5,378,Agency 3,4
9205,CA,B2,6.6,372,0,3,369,Agency 3,4
9206,CA,B2,0.0,0,0,0,0,Agency 3,4
9207,CA,B2,5.94,545,0,3,541,Agency 3,4
9208,CA,B2,31.24,987,0,7,948,Agency 3,4
9209,CA,B2,18.33,458,1,20,406,Agency 3,4
9210,CA,B2,5.59,293,0,2,283,Agency 3,4
9211,CA,B2,2.08,725,0,1,717,Agency 3,4
9212,CA,B2,14.89,937,1,7,921,Agency 3,4
9213,CA,B2,22.43,930,0,8,890,Agency 3,4
9214,CA,B2,15.81,1157,0,5,1114,Agency 3,4
9215,CA,B2,2.0,957,0,0,909,Agency 3,4
9216,CA,B2,10.82,930,1,11,889,Agency 3,4
9217,CA,B2,36.12,1749,1,20,1722,Agency 3,4
9218,CA,B2,11.55,292,0,1,279,Agency 3,4
9219,CA,B2,2.02,238,0,0,231,Agency 3,4
9220,CA,B2,16.41,539,1,12,513,Agency 3,4
9221,CA,B2,0.0,0,0,0,0,Agency 3,4
9222,CA,B2,0.0,0,0,0,0,Agency 3,4
9223,CA,B2,2.01,520,0,2,478,Agency 3,4
9224,CA,B2,2.01,410,0,0,403,Agency 3,4
9225,CA,B2,10.69,678,0,8,669,Agency 3,4
9226,CA,B2,29.98,1987,1,13,1911,Agency 3,4
9227,CA,B2,1.99,246,0,0,230,Agency 3,4
9228,CA,B2,11.07,527,0,7,504,Agency 3,4
9229,CA,B2,1.96,316,0,0,314,Agency 3,4
9230,CA,B2,1.98,491,0,0,476,Agency 3,4
9231,CA,B2,11.68,255,1,6,243,Agency 3,4
9232,CA,B2,2.0,950,0,1,917,Agency 3,4
9233,CA,B2,32.57,1855,1,11,1825,Agency 3,4
9234,CA,B2,6.8,269,1,6,253,Agency 3,4
9235,CA,B2,15.92,429,0,3,414,Agency 3,4
9236,CA,B2,2.03,235,0,1,226,Agency 3,4
9237,CA,B2,15.1,1239,0,9,1204,Agency 3,4
9238,CA,B2,0.39,21,0,1,21,Agency 3,4
9239,CA,B2,21.95,670,0,1,619,Agency 3,4
9240,CA,B2,25.01,941,0,7,906,Agency 3,4
9241,CA,B2,0.31,11,0,0,11,Agency 3,4
9242,CA,B2,35.16,2364,1,19,2179,Agency 3,4
9243,CA,B2,23.65,977,1,4,936,Agency 3,4
9244,CA,B2,40.64,2398,1,11,2321,Agency 3,4
9245,CA,B2,31.08,1645,1,10,1569,Agency 3,4
9246,CA,B2,9.44,405,1,2,389,Agency 3,4
9247,CA,B2,8.56,341,1,8,333,Agency 3,4
9248,CA,B2,21.19,1043,1,9,992,Agency 3,4
9249,CA,B2,17.74,1001,0,8,988,Agency 3,4
9250,CA,B2,12.38,669,0,6,638,Agency 3,4
9251,CA,B2,2.9,1183,0,1,1122,Agency 3,4
9252,CA,B2,11.94,823,0,5,799,Agency 3,4
9253,CA,B2,37.63,2671,0,20,2555,Agency 3,4
9254,CA,B2,36.46,1969,1,12,1876,Agency 3,4
9255,CA,B2,2.01,316,0,1,310,Agency 3,4
9256,CA,B2,24.22,1389,1,11,1347,Agency 3,4
9257,CA,B2,24.06,1015,1,10,977,Agency 3,4
9258,CA,B2,22.24,1150,1,11,1080,Agency 3,4
9259,CA,B2,8.01,420,1,3,420,Agency 3,4
9260,CA,B2,2.88,187,0,0,184,Agency 3,4
9261,CA,B2,11.71,550,0,2,538,Agency 3,4
9262,CA,B2,3.09,1057,0,2,1021,Agency 3,4
9263,CA,B2,2.01,749,0,2,726,Agency 3,4
9264,CA,B2,2.02,751,0,0,724,Agency 3,4
9265,CA,B2,17.19,405,0,7,395,Agency 3,4
9266,CA,B2,21.57,755,1,8,730,Agency 3,4
9267,CA,B2,23.22,1138,1,5,1081,Agency 3,4
9268,CA,B2,14.6,717,0,2,681,Agency 3,4
9269,CA,B2,16.32,978,1,4,915,Agency 3,4
9270,CA,B2,10.7,465,0,7,443,Agency 3,4
9271,CA,B2,1.99,124,0,0,119,Agency 3,4
9272,CA,B2,2.96,114,0,0,114,Agency 3,4
9273,CA,B2,8.07,292,0,0,283,Agency 3,4
9274,CA,B2,12.21,571,0,6,538,Agency 3,4
9275,CA,B2,2.07,227,0,0,223,Agency 3,4
9276,CA,B2,12.9,479,1,7,468,Agency 3,4
9277,CA,B2,2.0,543,0,0,535,Agency 3,4
9278,CA,B2,8.34,495,0,3,476,Agency 3,4
9279,CA,B2,0.0,0,0,0,0,Agency 3,4
9280,CA,B2,0.0,0,0,0,0,Agency 3,4
9281,CA,B2,13.52,302,0,6,293,Agency 3,4
9282,CA,B2,1.99,1027,0,0,995,Agency 3,4
9283,CA,B2,35.69,2613,1,23,2566,Agency 3,4
9284,CA,B2,41.75,2338,1,17,2263,Agency 3,4
9285,CA,B2,1.98,437,0,0,423,Agency 3,4
9286,CA,B2,4.96,155,0,4,150,Agency 3,4
9287,CA,B2,40.54,2217,1,29,2164,Agency 3,4
9288,CA,B2,1.98,218,0,0,214,Agency 3,4
9289,CA,B2,11.66,434,0,6,416,Agency 3,4
9290,CA,B2,24.39,1000,0,7,950,Agency 3,4
9291,CA,B2,10.86,472,0,4,453,Agency 3,4
9292,CA,B2,23.86,1330,0,11,1252,Agency 3,4
9293,CA,B2,5.66,422,0,1,418,Agency 3,4
9294,CA,B2,11.14,641,1,8,629,Agency 3,4
9295,CA,B2,40.53,4181,1,29,4020,Agency 3,4
9296,CA,B2,2.0,522,0,0,513,Agency 3,4
9297,CA,B2,43.7,1726,1,10,1624,Agency 3,4
9298,CA,B2,2.01,169,0,0,169,Agency 3,4
9299,CA,B2,3.14,930,0,0,898,Agency 3,4
9300,CA,B2,2.01,518,0,0,512,Agency 3,4
9301,CA,B2,0.0,0,0,0,0,Agency 3,4
9302,CA,B2,2.04,250,0,0,244,Agency 3,4
9303,CA,B2,2.03,210,0,0,206,Agency 3,4
9304,CA,B2,37.99,1955,1,15,1840,Agency 3,4
9305,CA,B2,21.84,1339,1,14,1302,Agency 3,4
9306,CA,B2,0.0,0,0,0,0,Agency 3,4
9307,CA,B2,11.93,532,1,3,519,Agency 3,4
9308,CA,B2,5.2,152,0,3,152,Agency 3,4
9309,CA,B2,2.01,192,0,0,189,Agency 3,4
9310,CA,B2,1.98,350,0,2,335,Agency 3,4
9311,CA,B2,22.46,752,0,8,711,Agency 3,4
9312,CA,B2,2.01,232,0,0,220,Agency 3,4
9313,CA,B2,19.86,1005,1,8,971,Agency 3,4
9314,CA,B2,2.0,461,0,1,447,Agency 3,4
9315,CA,B2,22.66,636,1,6,621,Agency 3,4
9316,CA,B2,0.0,0,0,0,0,Agency 3,4
9317,CA,B2,10.15,268,0,6,260,Agency 3,4
9318,CA,B2,27.71,1242,1,8,1178,Agency 3,4
9319,CA,B2,2.06,110,0,0,105,Agency 3,4
9320,CA,B2,7.9,370,0,5,362,Agency 3,4
9321,CA,B2,16.67,610,1,6,547,Agency 3,4
9322,CA,B2,7.84,328,0,1,317,Agency 3,4
9323,CA,B2,3.01,1177,0,1,1133,Agency 3,4
9324,CA,B2,4.04,219,0,1,219,Agency 3,4
9325,CA,B2,5.73,192,1,2,187,Agency 3,4
9326,CA,B2,1.97,432,0,2,425,Agency 3,4
9327,CA,B2,1.99,817,0,0,800,Agency 3,4
9328,CA,B2,1.0,26,0,0,22,Agency 3,4
9329,CA,B2,2.02,412,0,0,404,Agency 3,4
9330,CA,B2,2.0,140,0,0,131,Agency 3,4
9331,CA,B2,38.87,1939,1,8,1810,Agency 3,4
9332,CA,B2,2.05,222,0,0,214,Agency 3,4
9333,CA,B2,0.77,18,0,0,18,Agency 3,4
9334,CA,B2,34.08,2285,1,28,2193,Agency 3,4
9335,CA,B2,11.15,157,0,0,152,Agency 3,4
9336,CA,B2,4.98,130,1,2,120,Agency 3,4
9337,CA,B2,5.93,234,0,3,229,Agency 3,4
9338,CA,B2,7.41,288,0,3,284,Agency 3,4
9339,CA,B2,37.47,2572,1,20,2483,Agency 3,4
9340,CA,B2,2.06,151,0,0,147,Agency 3,4
9341,CA,B2,1.98,220,0,0,218,Agency 3,4
9342,CA,B2,1.99,353,0,0,338,Agency 3,4
9343,CA,B2,10.0,321,1,12,299,Agency 3,4
9344,CA,B2,25.67,657,1,11,606,Agency 3,4
9345,CA,B2,23.89,485,1,8,446,Agency 3,4
9346,CA,B2,15.68,812,1,8,786,Agency 3,4
9347,CA,B2,24.46,1217,1,6,1193,Agency 3,4
9348,CA,B2,2.03,674,0,0,661,Agency 3,4
9349,CA,B2,1.97,186,0,0,182,Agency 3,4
9350,CA,B2,34.91,1564,1,6,1472,Agency 3,4
9351,CA,B2,33.56,1351,1,17,1327,Agency 3,4
9352,CA,B2,1.93,159,0,0,150,Agency 3,4
9353,CA,B2,22.18,836,1,8,825,Agency 3,4
9354,CA,B2,2.06,336,0,2,328,Agency 3,4
9355,CA,B2,27.14,1167,1,14,1074,Agency 3,4
9356,CA,B2,12.45,463,0,5,453,Agency 3,4
9357,CA,B2,32.77,2390,1,24,2272,Agency 3,4
9358,CA,B2,35.31,2352,1,17,2205,Agency 3,4
9359,CA,B2,9.42,426,0,2,420,Agency 3,4
9360,CA,B2,1.92,157,0,0,153,Agency 3,4
9361,CA,B2,10.66,466,0,2,455,Agency 3,4
9362,CA,B2,0.95,106,0,0,106,Agency 3,4
9363,CA,B2,33.92,1485,1,6,1449,Agency 3,4
9364,CA,B2,1.96,160,0,0,155,Agency 3,4
9365,CA,B2,1.99,232,0,1,229,Agency 3,4
9366,CA,B2,17.35,1050,1,7,1014,Agency 3,4
9367,CA,B2,9.84,348,0,3,337,Agency 3,4
9368,CA,B2,0.0,0,0,0,0,Agency 3,4
9369,CA,B2,13.17,474,1,7,458,Agency 3,4
9370,CA,B2,15.01,689,0,4,671,Agency 3,4
9371,CA,B2,34.91,2762,1,26,2600,Agency 3,4
9372,CA,B2,7.6,382,1,4,370,Agency 3,4
9373,CA,B2,9.27,490,0,7,481,Agency 3,4
9374,CA,B2,6.25,220,0,1,209,Agency 3,4
9375,CA,B2,2.11,762,0,2,694,Agency 3,4
9376,CA,B2,18.19,894,1,6,872,Agency 3,4
9377,CA,B2,11.83,598,0,8,557,Agency 3,4
9378,CA,B2,11.51,436,1,5,413,Agency 3,4
9379,CA,B2,0.0,0,0,0,0,Agency 3,4
9380,CA,B2,2.03,253,0,2,239,Agency 3,4
9381,CA,B2,33.85,1295,1,8,1226,Agency 3,4
9382,CA,B2,8.33,466,1,9,463,Agency 3,4
9383,CA,B2,22.31,751,1,5,712,Agency 3,4
9384,CA,B2,20.42,732,1,5,706,Agency 3,4
9385,CA,B2,29.38,1645,1,16,1606,Agency 3,4
9386,CA,B2,9.41,593,0,2,581,Agency 3,4
9387,CA,B2,1.99,257,0,0,254,Agency 3,4
9388,CA,B2,2.0,239,0,0,237,Agency 3,4
9389,CA,B2,12.59,570,1,13,543,Agency 3,4
9390,CA,B2,38.13,1182,1,5,1129,Agency 3,4
9391,CA,B2,22.66,1082,1,7,1033,Agency 3,4
9392,CA,B2,20.34,628,1,6,566,Agency 3,4
9393,CA,B2,2.01,170,0,0,165,Agency 3,4
9394,CA,B2,36.69,2291,1,12,2147,Agency 3,4
9395,CA,B2,34.81,1438,1,15,1398,Agency 3,4
9396,CA,B2,16.48,827,0,4,816,Agency 3,4
9397,CA,B2,36.37,2632,1,25,2550,Agency 3,4
9398,CA,B2,6.6,403,1,7,385,Agency 3,4
9399,CA,B2,2.01,512,0,1,507,Agency 3,4
9400,CA,B2,3.19,752,0,0,699,Agency 3,4
9401,CA,B2,0.0,0,0,0,0,Agency 3,4
9402,CA,B2,3.69,226,0,3,224,Agency 3,4
9403,CA,B2,22.68,907,0,7,890,Agency 3,4
9404,CA,B2,11.55,388,0,2,382,Agency 3,4
9405,CA,B2,1.93,212,0,0,202,Agency 3,4
9406,CA,B2,9.65,227,0,1,222,Agency 3,4
9407,CA,B2,2.97,729,0,2,658,Agency 3,4
9408,CA,B2,9.8,477,0,3,462,Agency 3,4
9409,CA,B2,1.97,775,0,3,750,Agency 3,4
9410,CA,B2,1.98,846,0,0,815,Agency 3,4
9411,CA,B2,7.54,332,0,0,319,Agency 3,4
9412,CA,B2,35.51,2670,1,17,2613,Agency 3,4
9413,CA,B2,5.08,120,0,1,119,Agency 3,4
9414,CA,B2,12.34,667,0,3,655,Agency 3,4
9415,CA,B2,3.01,707,0,1,668,Agency 3,4
9416,CA,B2,11.85,444,1,8,437,Agency 3,4
9417,CA,B2,3.05,641,0,1,598,Agency 3,4
9418,CA,B2,16.0,1171,1,11,1114,Agency 3,4
9419,CA,B2,12.77,1283,1,9,1269,Agency 3,4
9420,CA,B2,0.0,0,0,0,0,Agency 3,4
9421,CA,B2,3.06,874,0,0,839,Agency 3,4
9422,CA,B2,13.13,629,1,3,602,Agency 3,4
9423,CA,B2,43.43,1456,1,9,1311,Agency 3,4
9424,CA,B2,1.94,334,0,0,330,Agency 3,4
9425,CA,B2,2.01,348,0,0,339,Agency 3,4
9426,CA,B2,33.04,1380,0,9,1338,Agency 3,4
9427,CA,B2,3.03,871,0,2,832,Agency 3,4
9428,CA,B2,12.95,765,1,10,708,Agency 3,4
9429,CA,B2,26.07,1023,1,6,958,Agency 3,4
9430,CA,B2,5.71,426,0,2,415,Agency 3,4
9431,CA,B2,34.79,885,1,17,839,Agency 3,4
9432,CA,B2,8.25,316,0,2,302,Agency 3,4
9433,CA,B2,12.23,403,0,8,387,Agency 3,4
9434,CA,B2,2.04,138,0,0,135,Agency 3,4
9435,CA,B2,1.99,404,0,1,390,Agency 3,4
9436,CA,B2,2.03,366,0,0,344,Agency 3,4
